qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,PP,19,17.59%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,**,10,31.25%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,4,12.5%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,DM,3,9.38%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,6,18.75%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,MP,3,9.38%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,PP,6,18.75%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,**,6,60%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,*D,2,20%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,MP,2,20%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Computer Appreciation (Introduction),20186,1.5,"**,*D,DD,DM,MM,MP,PP",8-<9,**,2,100%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",3-<4,DD,1,14.29%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,1,14.29%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,5,71.43%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,**,1,5.26%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,1,5.26%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,1,5.26%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,DM,5,26.32%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,4,21.05%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,2,10.53%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,PP,5,26.32%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,**,9,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,7,25.93%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,6,22.22%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,DM,3,11.11%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,2,7.41%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,**,10,55.56%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,4,22.22%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,DD,1,5.56%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,2,11.11%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,PP,1,5.56%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,**,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,DD,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Multimedia,20350,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,MM,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,**,4,40%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,2,20%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,2,20%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,MM,1,10%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,1,10%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,**,5,41.67%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,2,16.67%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,DD,4,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,1,8.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,**,2,66.67%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",7-<8,*D,1,33.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",8-<9,**,4,100%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Speech and Drama,20400,1.5,"**,*D,DD,DM,MM,MP,PP",9>=,**,1,100%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",1-<2,PP,1,100%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",2-<3,PP,1,100%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",3-<4,MM,1,8.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,1,8.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,10,83.33%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,4,16.67%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,DM,10,41.67%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,4,16.67%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,5,20.83%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",4-<5,PP,1,4.17%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,**,7,24.14%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,2,6.9%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,9,31.03%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,DM,5,17.24%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,MM,3,10.34%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,1,3.45%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",5-<6,PP,2,6.9%
OCR Cambridge Technical Foundation Diploma at Level 3,188,Sports Studies,20532,1.5,"**,*D,DD,DM,MM,MP,PP",6-<7,**,11,64.71%
