"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2006","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1160","1145","0.984"
"2007","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1275","1250","0.98"
"2008","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1545","1515","0.979"
"2009","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1330","1265","0.9530000000000001"
"2010","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","850","800","0.9400000000000001"
"2011","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","770","705","0.918"
"2012","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1135","1070","0.9440000000000001"
"2013","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1365","1310","0.9590000000000001"
"2014","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1495","1395","0.934"
"2015","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1735","1625","0.936"
"2016","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1725","1645","0.9510000000000001"
"2017","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1945","1835","0.9440000000000001"
"2018","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","2325","2220","0.9550000000000001"
"2019","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","2600","2470","0.9500000000000001"
"2020","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","2540","2385","0.937"
"2021","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","2025","1910","0.9430000000000001"
"2022","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","2410","2230","0.926"
"2023","Lower tariff","19","England","Female","Not main scheme applicant","Not main scheme application","2735","2520","0.921"
"2006","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","125","125","0.984"
"2007","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","115","115","1"
"2008","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","120","115","0.975"
"2009","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","85","80","0.93"
"2010","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","45","45","0.9560000000000001"
"2011","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","50","50","0.923"
"2012","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","100","95","0.9410000000000001"
"2013","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","140","135","0.937"
"2014","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","115","105","0.929"
"2015","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","135","130","0.97"
"2016","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","130","125","0.969"
"2017","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","165","155","0.9510000000000001"
"2018","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","195","185","0.9440000000000001"
"2019","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","220","200","0.909"
"2020","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","220","210","0.9550000000000001"
"2021","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","125","115","0.928"
"2022","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","135","120","0.888"
"2023","Higher tariff","19","England","Female","Not main scheme applicant","Not main scheme application","185","175","0.9570000000000001"
"2006","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","440","430","0.982"
"2007","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","520","505","0.973"
"2008","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","460","445","0.976"
"2009","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","280","265","0.936"
"2010","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","185","180","0.962"
"2011","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","180","170","0.9390000000000001"
"2012","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","335","330","0.979"
"2013","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","390","360","0.93"
"2014","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","325","300","0.926"
"2015","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","425","400","0.9460000000000001"
"2016","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","515","480","0.932"
"2017","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","620","590","0.9530000000000001"
"2018","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","620","590","0.9470000000000001"
"2019","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","770","730","0.9510000000000001"
"2020","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","885","830","0.9380000000000001"
"2021","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","740","695","0.934"
"2022","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","890","825","0.928"
"2023","Medium tariff","19","England","Female","Not main scheme applicant","Not main scheme application","1100","1025","0.931"
"2006","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","940","920","0.982"
"2007","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","1065","1050","0.987"
"2008","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","1340","1310","0.976"
"2009","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","1125","1080","0.9590000000000001"
"2010","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","775","720","0.927"
"2011","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","700","645","0.919"
"2012","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","935","875","0.9380000000000001"
"2013","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","1255","1190","0.9490000000000001"
"2014","Lower tariff","20","England","Female","Not main scheme applicant","Not main scheme application","1340","1270","0.9490000000000001"
