"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","Higher tariff","35 and over","All","All","All","Not main scheme application","60","35","0.603"
"2020","Higher tariff","35 and over","All","All","All","Not main scheme application","70","45","0.611"
"2021","Higher tariff","35 and over","All","All","All","Not main scheme application","40","30","0.6900000000000001"
"2022","Higher tariff","35 and over","All","All","All","Not main scheme application","50","30","0.667"
"2023","Higher tariff","35 and over","All","All","All","Not main scheme application","50","40","0.765"
"2019","Medium tariff","35 and over","All","All","All","Not main scheme application","15","5"," "
"2020","Medium tariff","35 and over","All","All","All","Not main scheme application","20","5"," "
"2021","Medium tariff","35 and over","All","All","All","Not main scheme application","10","0"," "
"2022","Medium tariff","35 and over","All","All","All","Not main scheme application","25","15","0.538"
"2023","Medium tariff","35 and over","All","All","All","Not main scheme application","20","15","0.682"
"2022","Higher tariff","17 and under","All","All","All","Main scheme application","5","0"," "
"2020","Lower tariff","18","All","All","All","Main scheme application","5","0"," "
"2022","Lower tariff","18","All","All","All","Main scheme application","10","0"," "
"2023","Lower tariff","18","All","All","All","Main scheme application","5","0"," "
"2019","Higher tariff","18","All","All","All","Main scheme application","15","0"," "
"2020","Higher tariff","18","All","All","All","Main scheme application","20","0"," "
"2021","Higher tariff","18","All","All","All","Main scheme application","20","0"," "
"2022","Higher tariff","18","All","All","All","Main scheme application","20","0"," "
"2023","Higher tariff","18","All","All","All","Main scheme application","20","0"," "
"2019","Medium tariff","18","All","All","All","Main scheme application","5","0"," "
"2020","Medium tariff","18","All","All","All","Main scheme application","10","0"," "
"2021","Medium tariff","18","All","All","All","Main scheme application","5","0"," "
"2022","Medium tariff","18","All","All","All","Main scheme application","20","0"," "
"2023","Medium tariff","18","All","All","All","Main scheme application","15","0"," "
"2023","Lower tariff","19","All","All","All","Main scheme application","5","0"," "
"2019","Higher tariff","19","All","All","All","Main scheme application","5","0"," "
"2020","Higher tariff","19","All","All","All","Main scheme application","5","0"," "
"2021","Higher tariff","19","All","All","All","Main scheme application","5","0"," "
"2022","Higher tariff","19","All","All","All","Main scheme application","10","0"," "
"2023","Higher tariff","19","All","All","All","Main scheme application","10","0"," "
"2019","Medium tariff","19","All","All","All","Main scheme application","5","0"," "
"2021","Medium tariff","19","All","All","All","Main scheme application","5","0"," "
"2022","Medium tariff","19","All","All","All","Main scheme application","5","0"," "
"2023","Medium tariff","19","All","All","All","Main scheme application","5","0"," "
"2023","Lower tariff","20","All","All","All","Main scheme application","5","0"," "
"2019","Higher tariff","20","All","All","All","Main scheme application","10","0"," "
"2020","Higher tariff","20","All","All","All","Main scheme application","10","0"," "
"2021","Higher tariff","20","All","All","All","Main scheme application","15","0"," "
"2022","Higher tariff","20","All","All","All","Main scheme application","10","0"," "
"2023","Higher tariff","20","All","All","All","Main scheme application","5","0"," "
"2020","Medium tariff","20","All","All","All","Main scheme application","5","0"," "
"2021","Medium tariff","20","All","All","All","Main scheme application","5","0"," "
"2022","Medium tariff","20","All","All","All","Main scheme application","5","0"," "
"2023","Medium tariff","20","All","All","All","Main scheme application","10","0"," "
"2019","Lower tariff","21 - 24","All","All","All","Main scheme application","15","10"," "
"2020","Lower tariff","21 - 24","All","All","All","Main scheme application","10","5"," "
"2021","Lower tariff","21 - 24","All","All","All","Main scheme application","10","5"," "
"2022","Lower tariff","21 - 24","All","All","All","Main scheme application","675","385","0.5660000000000001"
"2023","Lower tariff","21 - 24","All","All","All","Main scheme application","605","335","0.552"
"2019","Higher tariff","21 - 24","All","All","All","Main scheme application","1800","780","0.433"
"2020","Higher tariff","21 - 24","All","All","All","Main scheme application","1895","865","0.456"
"2021","Higher tariff","21 - 24","All","All","All","Main scheme application","2320","825","0.356"
"2022","Higher tariff","21 - 24","All","All","All","Main scheme application","1670","705","0.423"
"2023","Higher tariff","21 - 24","All","All","All","Main scheme application","1405","670","0.47500000000000003"
"2019","Medium tariff","21 - 24","All","All","All","Main scheme application","950","100","0.107"
"2020","Medium tariff","21 - 24","All","All","All","Main scheme application","1005","100","0.099"
"2021","Medium tariff","21 - 24","All","All","All","Main scheme application","1280","105","0.082"
"2022","Medium tariff","21 - 24","All","All","All","Main scheme application","1335","225","0.17"
"2023","Medium tariff","21 - 24","All","All","All","Main scheme application","1180","220","0.188"
"2019","Lower tariff","25 - 29","All","All","All","Main scheme application","5","0"," "
"2020","Lower tariff","25 - 29","All","All","All","Main scheme application","10","5"," "
"2021","Lower tariff","25 - 29","All","All","All","Main scheme application","15","5"," "
"2022","Lower tariff","25 - 29","All","All","All","Main scheme application","230","135","0.578"
"2023","Lower tariff","25 - 29","All","All","All","Main scheme application","210","125","0.595"
"2019","Higher tariff","25 - 29","All","All","All","Main scheme application","1395","610","0.439"
"2020","Higher tariff","25 - 29","All","All","All","Main scheme application","1410","620","0.438"
"2021","Higher tariff","25 - 29","All","All","All","Main scheme application","1760","625","0.354"
"2022","Higher tariff","25 - 29","All","All","All","Main scheme application","1210","525","0.432"
"2023","Higher tariff","25 - 29","All","All","All","Main scheme application","880","395","0.449"
"2019","Medium tariff","25 - 29","All","All","All","Main scheme application","855","120","0.14300000000000002"
"2020","Medium tariff","25 - 29","All","All","All","Main scheme application","835","120","0.14200000000000002"
"2021","Medium tariff","25 - 29","All","All","All","Main scheme application","1065","140","0.133"
"2022","Medium tariff","25 - 29","All","All","All","Main scheme application","875","140","0.158"
"2023","Medium tariff","25 - 29","All","All","All","Main scheme application","685","110","0.159"
"2019","Lower tariff","30 - 34","All","All","All","Main scheme application","10","5"," "
"2020","Lower tariff","30 - 34","All","All","All","Main scheme application","10","5"," "
"2021","Lower tariff","30 - 34","All","All","All","Main scheme application","5","0"," "
"2022","Lower tariff","30 - 34","All","All","All","Main scheme application","90","55","0.636"
"2023","Lower tariff","30 - 34","All","All","All","Main scheme application","80","45","0.543"
"2019","Higher tariff","30 - 34","All","All","All","Main scheme application","610","240","0.393"
"2020","Higher tariff","30 - 34","All","All","All","Main scheme application","640","280","0.441"
"2021","Higher tariff","30 - 34","All","All","All","Main scheme application","730","230","0.313"
"2022","Higher tariff","30 - 34","All","All","All","Main scheme application","525","225","0.428"
"2023","Higher tariff","30 - 34","All","All","All","Main scheme application","385","160","0.41300000000000003"
"2019","Medium tariff","30 - 34","All","All","All","Main scheme application","365","60","0.161"
"2020","Medium tariff","30 - 34","All","All","All","Main scheme application","390","70","0.17500000000000002"
"2021","Medium tariff","30 - 34","All","All","All","Main scheme application","425","65","0.15"
"2022","Medium tariff","30 - 34","All","All","All","Main scheme application","370","70","0.195"
"2023","Medium tariff","30 - 34","All","All","All","Main scheme application","300","60","0.20800000000000002"
"2019","Lower tariff","35 and over","All","All","All","Main scheme application","10","5"," "
"2020","Lower tariff","35 and over","All","All","All","Main scheme application","15","5"," "
"2021","Lower tariff","35 and over","All","All","All","Main scheme application","15","10","0.714"
"2022","Lower tariff","35 and over","All","All","All","Main scheme application","130","60","0.47300000000000003"
"2023","Lower tariff","35 and over","All","All","All","Main scheme application","85","35","0.419"
"2019","Higher tariff","35 and over","All","All","All","Main scheme application","1020","370","0.361"
"2020","Higher tariff","35 and over","All","All","All","Main scheme application","1035","395","0.384"
"2021","Higher tariff","35 and over","All","All","All","Main scheme application","1145","360","0.314"
"2022","Higher tariff","35 and over","All","All","All","Main scheme application","795","310","0.391"
"2023","Higher tariff","35 and over","All","All","All","Main scheme application","650","270","0.418"
