"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Lower tariff","17 and under","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Higher tariff","17 and under","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Higher tariff","17 and under","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","17 and under","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Medium tariff","17 and under","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Lower tariff","18","England","Female","Main scheme applicant","Main scheme application","1820","385","0.21"
"2020","Lower tariff","18","England","Female","Main scheme applicant","Main scheme application","1925","530","0.276"
"2021","Lower tariff","18","England","Female","Main scheme applicant","Main scheme application","2355","520","0.221"
"2022","Lower tariff","18","England","Female","Main scheme applicant","Main scheme application","2425","435","0.18"
"2023","Lower tariff","18","England","Female","Main scheme applicant","Main scheme application","2030","490","0.242"
"2019","Higher tariff","18","England","Female","Main scheme applicant","Main scheme application","1200","130","0.109"
"2020","Higher tariff","18","England","Female","Main scheme applicant","Main scheme application","1325","155","0.116"
"2021","Higher tariff","18","England","Female","Main scheme applicant","Main scheme application","1665","155","0.093"
"2022","Higher tariff","18","England","Female","Main scheme applicant","Main scheme application","1780","210","0.11800000000000001"
"2023","Higher tariff","18","England","Female","Main scheme applicant","Main scheme application","1530","220","0.145"
"2019","Medium tariff","18","England","Female","Main scheme applicant","Main scheme application","1380","190","0.138"
"2020","Medium tariff","18","England","Female","Main scheme applicant","Main scheme application","1525","240","0.157"
"2021","Medium tariff","18","England","Female","Main scheme applicant","Main scheme application","1815","250","0.138"
"2022","Medium tariff","18","England","Female","Main scheme applicant","Main scheme application","1960","225","0.116"
"2023","Medium tariff","18","England","Female","Main scheme applicant","Main scheme application","1685","280","0.165"
"2019","Lower tariff","19","England","Female","Main scheme applicant","Main scheme application","740","165","0.226"
"2020","Lower tariff","19","England","Female","Main scheme applicant","Main scheme application","725","170","0.232"
"2021","Lower tariff","19","England","Female","Main scheme applicant","Main scheme application","895","195","0.217"
"2022","Lower tariff","19","England","Female","Main scheme applicant","Main scheme application","855","145","0.17200000000000001"
"2023","Lower tariff","19","England","Female","Main scheme applicant","Main scheme application","640","155","0.23900000000000002"
"2019","Higher tariff","19","England","Female","Main scheme applicant","Main scheme application","425","45","0.10400000000000001"
"2020","Higher tariff","19","England","Female","Main scheme applicant","Main scheme application","420","50","0.116"
"2021","Higher tariff","19","England","Female","Main scheme applicant","Main scheme application","535","20","0.039"
"2022","Higher tariff","19","England","Female","Main scheme applicant","Main scheme application","490","30","0.061"
"2023","Higher tariff","19","England","Female","Main scheme applicant","Main scheme application","390","45","0.121"
"2019","Medium tariff","19","England","Female","Main scheme applicant","Main scheme application","535","115","0.215"
"2020","Medium tariff","19","England","Female","Main scheme applicant","Main scheme application","545","100","0.183"
"2021","Medium tariff","19","England","Female","Main scheme applicant","Main scheme application","620","100","0.161"
"2022","Medium tariff","19","England","Female","Main scheme applicant","Main scheme application","630","70","0.111"
"2023","Medium tariff","19","England","Female","Main scheme applicant","Main scheme application","485","75","0.157"
"2019","Lower tariff","20","England","Female","Main scheme applicant","Main scheme application","420","100","0.23800000000000002"
"2020","Lower tariff","20","England","Female","Main scheme applicant","Main scheme application","425","130","0.304"
"2021","Lower tariff","20","England","Female","Main scheme applicant","Main scheme application","480","85","0.181"
"2022","Lower tariff","20","England","Female","Main scheme applicant","Main scheme application","475","85","0.181"
"2023","Lower tariff","20","England","Female","Main scheme applicant","Main scheme application","410","105","0.251"
"2019","Higher tariff","20","England","Female","Main scheme applicant","Main scheme application","255","25","0.095"
"2020","Higher tariff","20","England","Female","Main scheme applicant","Main scheme application","225","25","0.10300000000000001"
"2021","Higher tariff","20","England","Female","Main scheme applicant","Main scheme application","285","15","0.049"
"2022","Higher tariff","20","England","Female","Main scheme applicant","Main scheme application","250","20","0.084"
"2023","Higher tariff","20","England","Female","Main scheme applicant","Main scheme application","220","30","0.131"
"2019","Medium tariff","20","England","Female","Main scheme applicant","Main scheme application","305","45","0.15"
"2020","Medium tariff","20","England","Female","Main scheme applicant","Main scheme application","285","45","0.151"
"2021","Medium tariff","20","England","Female","Main scheme applicant","Main scheme application","355","60","0.167"
"2022","Medium tariff","20","England","Female","Main scheme applicant","Main scheme application","355","40","0.112"
"2023","Medium tariff","20","England","Female","Main scheme applicant","Main scheme application","275","40","0.149"
"2019","Lower tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","975","260","0.268"
"2020","Lower tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","985","320","0.327"
"2021","Lower tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","1240","315","0.256"
"2022","Lower tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","1020","250","0.247"
"2023","Lower tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","715","210","0.291"
"2019","Higher tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","520","70","0.136"
"2020","Higher tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","480","70","0.146"
"2021","Higher tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","680","70","0.10400000000000001"
"2022","Higher tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","545","45","0.081"
"2023","Higher tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","370","30","0.076"
"2019","Medium tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","620","130","0.20800000000000002"
"2020","Medium tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","650","140","0.216"
"2021","Medium tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","810","120","0.15"
"2022","Medium tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","685","80","0.11800000000000001"
"2023","Medium tariff","21 - 24","England","Female","Main scheme applicant","Main scheme application","505","95","0.191"
"2019","Lower tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","895","285","0.32"
"2020","Lower tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","890","355","0.399"
"2021","Lower tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","1195","390","0.324"
"2022","Lower tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","975","300","0.306"
"2023","Lower tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","705","265","0.374"
"2019","Higher tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","385","50","0.125"
"2020","Higher tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","385","60","0.162"
"2021","Higher tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","585","55","0.092"
"2022","Higher tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","485","70","0.14"
"2023","Higher tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","255","25","0.097"
"2019","Medium tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","545","130","0.23900000000000002"
"2020","Medium tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","570","135","0.23900000000000002"
"2021","Medium tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","760","145","0.188"
"2022","Medium tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","665","135","0.20400000000000001"
"2023","Medium tariff","25 - 29","England","Female","Main scheme applicant","Main scheme application","365","80","0.223"
"2019","Lower tariff","30 - 34","England","Female","Main scheme applicant","Main scheme application","540","190","0.35000000000000003"
"2020","Lower tariff","30 - 34","England","Female","Main scheme applicant","Main scheme application","630","265","0.41600000000000004"
