"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","Scotland","17 and under","Scotland","All","All","All","55","25","0.481"
"2020","Scotland","17 and under","Scotland","All","All","All","55","30","0.536"
"2021","Scotland","17 and under","Scotland","All","All","All","65","25","0.343"
"2022","Scotland","17 and under","Scotland","All","All","All","75","40","0.506"
"2023","Scotland","17 and under","Scotland","All","All","All","60","40","0.6890000000000001"
"2019","England","18","Scotland","All","All","All","20","0"," "
"2020","England","18","Scotland","All","All","All","10","0"," "
"2021","England","18","Scotland","All","All","All","10","0"," "
"2022","England","18","Scotland","All","All","All","20","0"," "
"2023","England","18","Scotland","All","All","All","15","0"," "
"2019","Northern Ireland","18","Scotland","All","All","All","5","0"," "
"2019","Scotland","18","Scotland","All","All","All","1185","630","0.53"
"2020","Scotland","18","Scotland","All","All","All","1110","690","0.619"
"2021","Scotland","18","Scotland","All","All","All","1325","755","0.5700000000000001"
"2022","Scotland","18","Scotland","All","All","All","1240","700","0.562"
"2023","Scotland","18","Scotland","All","All","All","995","565","0.5660000000000001"
"2022","Wales","18","Scotland","All","All","All","5","0"," "
"2019","England","19","Scotland","All","All","All","5","0"," "
"2020","England","19","Scotland","All","All","All","5","0"," "
"2021","England","19","Scotland","All","All","All","20","5"," "
"2022","England","19","Scotland","All","All","All","15","5"," "
"2023","England","19","Scotland","All","All","All","15","5"," "
"2019","Scotland","19","Scotland","All","All","All","545","340","0.626"
"2020","Scotland","19","Scotland","All","All","All","540","360","0.666"
"2021","Scotland","19","Scotland","All","All","All","560","320","0.5660000000000001"
"2022","Scotland","19","Scotland","All","All","All","520","290","0.559"
"2023","Scotland","19","Scotland","All","All","All","520","320","0.611"
"2022","Wales","19","Scotland","All","All","All","5","0"," "
"2020","England","20","Scotland","All","All","All","10","0"," "
"2021","England","20","Scotland","All","All","All","10","0"," "
"2022","England","20","Scotland","All","All","All","5","0"," "
"2023","England","20","Scotland","All","All","All","15","0"," "
"2019","Northern Ireland","20","Scotland","All","All","All","5","0"," "
"2019","Scotland","20","Scotland","All","All","All","330","190","0.579"
"2020","Scotland","20","Scotland","All","All","All","370","235","0.634"
"2021","Scotland","20","Scotland","All","All","All","375","220","0.581"
"2022","Scotland","20","Scotland","All","All","All","335","220","0.649"
"2023","Scotland","20","Scotland","All","All","All","275","170","0.61"
"2023","Wales","20","Scotland","All","All","All","5","0"," "
"2019","England","21 - 24","Scotland","All","All","All","20","5"," "
"2020","England","21 - 24","Scotland","All","All","All","20","5"," "
"2021","England","21 - 24","Scotland","All","All","All","20","5"," "
"2022","England","21 - 24","Scotland","All","All","All","35","5"," "
"2023","England","21 - 24","Scotland","All","All","All","20","5"," "
"2019","Scotland","21 - 24","Scotland","All","All","All","925","585","0.632"
"2020","Scotland","21 - 24","Scotland","All","All","All","1030","660","0.643"
"2021","Scotland","21 - 24","Scotland","All","All","All","1070","630","0.589"
"2022","Scotland","21 - 24","Scotland","All","All","All","950","580","0.61"
"2023","Scotland","21 - 24","Scotland","All","All","All","830","530","0.638"
"2020","Wales","21 - 24","Scotland","All","All","All","5","0"," "
"2022","Wales","21 - 24","Scotland","All","All","All","5","0"," "
"2019","England","25 - 29","Scotland","All","All","All","15","5"," "
"2020","England","25 - 29","Scotland","All","All","All","25","5"," "
"2021","England","25 - 29","Scotland","All","All","All","20","10"," "
"2022","England","25 - 29","Scotland","All","All","All","35","10","0.333"
"2023","England","25 - 29","Scotland","All","All","All","25","10"," "
"2019","Scotland","25 - 29","Scotland","All","All","All","880","570","0.648"
"2020","Scotland","25 - 29","Scotland","All","All","All","1090","690","0.636"
"2021","Scotland","25 - 29","Scotland","All","All","All","1190","725","0.609"
"2022","Scotland","25 - 29","Scotland","All","All","All","940","610","0.648"
"2023","Scotland","25 - 29","Scotland","All","All","All","745","475","0.638"
"2021","Wales","25 - 29","Scotland","All","All","All","5","0"," "
"2019","England","30 - 34","Scotland","All","All","All","10","0"," "
"2020","England","30 - 34","Scotland","All","All","All","15","5"," "
"2021","England","30 - 34","Scotland","All","All","All","10","5"," "
"2022","England","30 - 34","Scotland","All","All","All","25","5"," "
"2023","England","30 - 34","Scotland","All","All","All","20","5"," "
"2019","Scotland","30 - 34","Scotland","All","All","All","685","410","0.601"
"2020","Scotland","30 - 34","Scotland","All","All","All","755","470","0.618"
"2021","Scotland","30 - 34","Scotland","All","All","All","900","525","0.585"
"2022","Scotland","30 - 34","Scotland","All","All","All","790","495","0.626"
"2023","Scotland","30 - 34","Scotland","All","All","All","630","420","0.667"
"2019","England","35 and over","Scotland","All","All","All","25","5"," "
"2020","England","35 and over","Scotland","All","All","All","25","5"," "
"2021","England","35 and over","Scotland","All","All","All","25","5"," "
"2022","England","35 and over","Scotland","All","All","All","30","5"," "
"2023","England","35 and over","Scotland","All","All","All","35","5"," "
"2019","Scotland","35 and over","Scotland","All","All","All","1125","625","0.554"
"2020","Scotland","35 and over","Scotland","All","All","All","1425","855","0.599"
"2021","Scotland","35 and over","Scotland","All","All","All","1470","825","0.562"
"2022","Scotland","35 and over","Scotland","All","All","All","1365","855","0.626"
"2023","Scotland","35 and over","Scotland","All","All","All","1260","850","0.673"
"2021","Wales","35 and over","Scotland","All","All","All","5","0"," "
"2022","Wales","35 and over","Scotland","All","All","All","5","0"," "
"2023","Wales","35 and over","Scotland","All","All","All","5","0"," "
"2019","England","18","Wales","All","All","All","385","90","0.24"
"2020","England","18","Wales","All","All","All","425","140","0.326"
"2021","England","18","Wales","All","All","All","500","150","0.304"
"2022","England","18","Wales","All","All","All","475","120","0.256"
"2023","England","18","Wales","All","All","All","340","75","0.225"
"2021","Northern Ireland","18","Wales","All","All","All","5","0"," "
"2022","Northern Ireland","18","Wales","All","All","All","5","0"," "
"2019","Scotland","18","Wales","All","All","All","5","0"," "
"2020","Scotland","18","Wales","All","All","All","10","0"," "
"2021","Scotland","18","Wales","All","All","All","10","0"," "
"2022","Scotland","18","Wales","All","All","All","20","0"," "
"2023","Scotland","18","Wales","All","All","All","15","0"," "
"2019","Wales","18","Wales","All","All","All","485","235","0.482"
"2020","Wales","18","Wales","All","All","All","525","250","0.47800000000000004"
"2021","Wales","18","Wales","All","All","All","610","270","0.442"
"2022","Wales","18","Wales","All","All","All","580","220","0.378"
"2023","Wales","18","Wales","All","All","All","420","200","0.47500000000000003"
"2019","England","19","Wales","All","All","All","230","55","0.245"
"2020","England","19","Wales","All","All","All","190","60","0.312"
"2021","England","19","Wales","All","All","All","200","60","0.308"
"2022","England","19","Wales","All","All","All","170","35","0.20700000000000002"
"2023","England","19","Wales","All","All","All","115","25","0.2"
"2019","Scotland","19","Wales","All","All","All","5","0"," "
"2021","Scotland","19","Wales","All","All","All","10","5"," "
"2022","Scotland","19","Wales","All","All","All","5","0"," "
"2023","Scotland","19","Wales","All","All","All","5","0"," "
"2019","Wales","19","Wales","All","All","All","320","160","0.508"
"2020","Wales","19","Wales","All","All","All","265","135","0.504"
"2021","Wales","19","Wales","All","All","All","280","125","0.45"
"2022","Wales","19","Wales","All","All","All","245","110","0.443"
"2023","Wales","19","Wales","All","All","All","180","95","0.522"
"2019","England","20","Wales","All","All","All","85","15","0.151"
"2020","England","20","Wales","All","All","All","85","15","0.19"
"2021","England","20","Wales","All","All","All","100","25","0.257"
"2022","England","20","Wales","All","All","All","70","15","0.217"
"2023","England","20","Wales","All","All","All","65","15","0.254"
"2019","Wales","20","Wales","All","All","All","155","75","0.494"
"2020","Wales","20","Wales","All","All","All","160","95","0.581"
"2021","Wales","20","Wales","All","All","All","185","80","0.43"
"2022","Wales","20","Wales","All","All","All","115","65","0.543"
"2023","Wales","20","Wales","All","All","All","120","60","0.504"
"2019","England","21 - 24","Wales","All","All","All","170","40","0.222"
"2020","England","21 - 24","Wales","All","All","All","170","45","0.276"
"2021","England","21 - 24","Wales","All","All","All","180","55","0.313"
"2022","England","21 - 24","Wales","All","All","All","145","40","0.269"
"2023","England","21 - 24","Wales","All","All","All","110","30","0.296"
"2022","Northern Ireland","21 - 24","Wales","All","All","All","5","0"," "
"2022","Scotland","21 - 24","Wales","All","All","All","10","0"," "
"2023","Scotland","21 - 24","Wales","All","All","All","5","0"," "
"2019","Wales","21 - 24","Wales","All","All","All","405","250","0.618"
"2020","Wales","21 - 24","Wales","All","All","All","440","260","0.59"
"2021","Wales","21 - 24","Wales","All","All","All","475","245","0.519"
"2022","Wales","21 - 24","Wales","All","All","All","290","140","0.486"
"2023","Wales","21 - 24","Wales","All","All","All","215","110","0.523"
"2019","England","25 - 29","Wales","All","All","All","105","25","0.257"
"2020","England","25 - 29","Wales","All","All","All","105","20","0.198"
"2021","England","25 - 29","Wales","All","All","All","125","35","0.294"
"2022","England","25 - 29","Wales","All","All","All","115","15","0.14200000000000002"
"2023","England","25 - 29","Wales","All","All","All","70","15","0.183"
"2021","Scotland","25 - 29","Wales","All","All","All","5","0"," "
"2019","Wales","25 - 29","Wales","All","All","All","405","230","0.5670000000000001"
"2020","Wales","25 - 29","Wales","All","All","All","455","275","0.605"
"2021","Wales","25 - 29","Wales","All","All","All","450","250","0.554"
"2022","Wales","25 - 29","Wales","All","All","All","345","195","0.5650000000000001"
"2023","Wales","25 - 29","Wales","All","All","All","205","115","0.556"
"2019","England","30 - 34","Wales","All","All","All","60","15","0.233"
"2020","England","30 - 34","Wales","All","All","All","65","15","0.194"
"2021","England","30 - 34","Wales","All","All","All","70","20","0.265"
"2022","England","30 - 34","Wales","All","All","All","75","10","0.133"
"2023","England","30 - 34","Wales","All","All","All","65","20","0.302"
"2019","Wales","30 - 34","Wales","All","All","All","265","170","0.632"
"2020","Wales","30 - 34","Wales","All","All","All","310","185","0.601"
"2021","Wales","30 - 34","Wales","All","All","All","335","190","0.5750000000000001"
"2022","Wales","30 - 34","Wales","All","All","All","270","150","0.546"
