"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2013","All","25 - 29","England","Not main scheme applicant","Not main scheme application","2970","2715","0.914","685"
"2014","All","25 - 29","England","Not main scheme applicant","Not main scheme application","3215","2990","0.93","565"
"2015","All","25 - 29","England","Not main scheme applicant","Not main scheme application","3545","3295","0.93","620"
"2016","All","25 - 29","England","Not main scheme applicant","Not main scheme application","3110","2885","0.928","520"
"2017","All","25 - 29","England","Not main scheme applicant","Not main scheme application","3970","3635","0.916","375"
"2018","All","25 - 29","England","Not main scheme applicant","Not main scheme application","5290","4995","0.9440000000000001","360"
"2019","All","25 - 29","England","Not main scheme applicant","Not main scheme application","6065","5655","0.932","355"
"2020","All","25 - 29","England","Not main scheme applicant","Not main scheme application","6730","6165","0.916","545"
"2021","All","25 - 29","England","Not main scheme applicant","Not main scheme application","6345","5885","0.928","305"
"2022","All","25 - 29","England","Not main scheme applicant","Not main scheme application","8225","7640","0.928","380"
"2023","All","25 - 29","England","Not main scheme applicant","Not main scheme application","8655","7975","0.922","355"
"2006","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1585","1555","0.982","255"
"2007","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1755","1720","0.979","270"
"2008","All","30 - 34","England","Not main scheme applicant","Not main scheme application","2190","2135","0.973","385"
"2009","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1900","1755","0.923","530"
"2010","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1215","1115","0.918","485"
"2011","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1085","985","0.905","560"
"2012","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1560","1405","0.903","375"
"2013","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1750","1610","0.921","440"
"2014","All","30 - 34","England","Not main scheme applicant","Not main scheme application","1950","1805","0.925","410"
"2015","All","30 - 34","England","Not main scheme applicant","Not main scheme application","2240","2050","0.913","460"
"2016","All","30 - 34","England","Not main scheme applicant","Not main scheme application","2080","1910","0.917","385"
"2017","All","30 - 34","England","Not main scheme applicant","Not main scheme application","2650","2395","0.903","310"
"2018","All","30 - 34","England","Not main scheme applicant","Not main scheme application","3450","3225","0.935","230"
"2019","All","30 - 34","England","Not main scheme applicant","Not main scheme application","4575","4290","0.9380000000000001","255"
"2020","All","30 - 34","England","Not main scheme applicant","Not main scheme application","5085","4720","0.928","400"
"2021","All","30 - 34","England","Not main scheme applicant","Not main scheme application","5480","5090","0.929","190"
"2022","All","30 - 34","England","Not main scheme applicant","Not main scheme application","7280","6845","0.9400000000000001","275"
"2023","All","30 - 34","England","Not main scheme applicant","Not main scheme application","7610","7000","0.92","250"
"2006","All","35 and over","England","Not main scheme applicant","Not main scheme application","3200","3150","0.984","495"
"2007","All","35 and over","England","Not main scheme applicant","Not main scheme application","3585","3485","0.972","505"
"2008","All","35 and over","England","Not main scheme applicant","Not main scheme application","4405","4305","0.978","750"
"2009","All","35 and over","England","Not main scheme applicant","Not main scheme application","4085","3800","0.93","1130"
"2010","All","35 and over","England","Not main scheme applicant","Not main scheme application","2320","2180","0.9380000000000001","905"
"2011","All","35 and over","England","Not main scheme applicant","Not main scheme application","2100","1910","0.91","965"
"2012","All","35 and over","England","Not main scheme applicant","Not main scheme application","2805","2535","0.903","815"
"2013","All","35 and over","England","Not main scheme applicant","Not main scheme application","3480","3205","0.921","965"
"2014","All","35 and over","England","Not main scheme applicant","Not main scheme application","4785","4475","0.936","835"
"2015","All","35 and over","England","Not main scheme applicant","Not main scheme application","5035","4670","0.928","980"
"2016","All","35 and over","England","Not main scheme applicant","Not main scheme application","4595","4240","0.923","800"
"2017","All","35 and over","England","Not main scheme applicant","Not main scheme application","6005","5440","0.906","755"
"2018","All","35 and over","England","Not main scheme applicant","Not main scheme application","7950","7510","0.9440000000000001","670"
"2019","All","35 and over","England","Not main scheme applicant","Not main scheme application","11535","10875","0.9420000000000001","740"
"2020","All","35 and over","England","Not main scheme applicant","Not main scheme application","10335","9505","0.919","1035"
"2021","All","35 and over","England","Not main scheme applicant","Not main scheme application","11355","10505","0.925","580"
"2022","All","35 and over","England","Not main scheme applicant","Not main scheme application","14925","13930","0.934","795"
"2023","All","35 and over","England","Not main scheme applicant","Not main scheme application","17705","16290","0.92","860"
"2006","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","145","140","0.9450000000000001","5"
"2007","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","170","165","0.971","5"
"2008","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","290","285","0.99","5"
"2009","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","275","270","0.978","5"
"2010","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","140","140","1","5"
"2011","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","70","65","0.971","5"
"2012","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","145","145","1","5"
"2013","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","120","115","0.983","0"
"2014","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","25","25","1","5"
"2015","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","160","160","0.988","0"
"2016","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","145","145","0.986","5"
"2017","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","165","155","0.9390000000000001","5"
"2018","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","190","190","0.995","5"
"2019","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","190","180","0.9480000000000001","5"
"2020","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","225","215","0.9550000000000001","15"
"2021","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","135","130","0.9560000000000001","5"
"2022","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","225","220","0.973","15"
"2023","All","17 and under","Scotland","Not main scheme applicant","Not main scheme application","290","285","0.969","10"
"2006","All","18","Scotland","Not main scheme applicant","Not main scheme application","135","130","0.978","15"
"2007","All","18","Scotland","Not main scheme applicant","Not main scheme application","190","185","0.979","10"
"2008","All","18","Scotland","Not main scheme applicant","Not main scheme application","535","535","0.996","15"
"2009","All","18","Scotland","Not main scheme applicant","Not main scheme application","515","505","0.975","20"
"2010","All","18","Scotland","Not main scheme applicant","Not main scheme application","495","495","0.998","10"
"2011","All","18","Scotland","Not main scheme applicant","Not main scheme application","195","195","1","5"
"2012","All","18","Scotland","Not main scheme applicant","Not main scheme application","345","345","0.997","10"
"2013","All","18","Scotland","Not main scheme applicant","Not main scheme application","380","375","0.989","10"
