"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2018","Direct Clearing","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1690"
"2019","Direct Clearing","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1855"
"2020","Direct Clearing","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","2240"
"2021","Direct Clearing","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1235"
"2022","Direct Clearing","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1480"
"2023","Direct Clearing","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1695"
"2006","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1905"
"2007","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","2165"
"2008","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","2560"
"2009","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1875"
"2010","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1085"
"2011","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","895"
"2012","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1185"
"2013","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1370"
"2014","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1755"
"2015","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1860"
"2016","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","1725"
"2017","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","2075"
"2018","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","2905"
"2019","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","3385"
"2020","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","2985"
"2021","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","3025"
"2022","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","3630"
"2023","RPA","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","3630"
"2006","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","330"
"2007","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","380"
"2008","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","460"
"2009","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","500"
"2010","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","385"
"2011","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","375"
"2012","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","510"
"2013","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","710"
"2014","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","640"
"2015","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","760"
"2016","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","650"
"2017","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","800"
"2018","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","910"
"2019","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","920"
"2020","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1335"
"2021","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","680"
"2022","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","655"
"2023","Direct Clearing","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","700"
"2006","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1025"
"2007","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1155"
"2008","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1485"
"2009","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1115"
"2010","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","605"
"2011","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","475"
"2012","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","595"
"2013","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","705"
"2014","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","975"
"2015","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1165"
"2016","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","965"
"2017","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","1355"
"2018","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","2100"
"2019","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","2515"
"2020","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","2325"
"2021","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","2650"
"2022","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","3230"
"2023","RPA","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","3370"
"2006","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","185"
"2007","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","210"
"2008","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","320"
"2009","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","250"
"2010","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","210"
"2011","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","225"
"2012","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","370"
"2013","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","415"
"2014","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","390"
"2015","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","470"
"2016","Direct Clearing","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","445"
