"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Medium tariff","All","Not EU","Female","Not main scheme applicant","Not main scheme application","50","40","0.804"
"2019","Lower tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Lower tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","20","15","0.619"
"2021","Lower tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Lower tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Lower tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","15","10","0.769"
"2019","Medium tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Medium tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2021","Medium tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Medium tariff","All","EU (excluding UK)","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Lower tariff","All","England","Male","Not main scheme applicant","Not main scheme application","235","195","0.8260000000000001"
"2020","Lower tariff","All","England","Male","Not main scheme applicant","Not main scheme application","355","275","0.78"
"2021","Lower tariff","All","England","Male","Not main scheme applicant","Not main scheme application","200","150","0.763"
"2022","Lower tariff","All","England","Male","Not main scheme applicant","Not main scheme application","245","180","0.725"
"2023","Lower tariff","All","England","Male","Not main scheme applicant","Not main scheme application","370","255","0.6910000000000001"
"2019","Higher tariff","All","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","Higher tariff","All","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.714"
"2022","Higher tariff","All","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Higher tariff","All","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.714"
"2019","Medium tariff","All","England","Male","Not main scheme applicant","Not main scheme application","60","55","0.914"
"2020","Medium tariff","All","England","Male","Not main scheme applicant","Not main scheme application","100","80","0.79"
"2021","Medium tariff","All","England","Male","Not main scheme applicant","Not main scheme application","50","40","0.8"
"2022","Medium tariff","All","England","Male","Not main scheme applicant","Not main scheme application","65","50","0.75"
"2023","Medium tariff","All","England","Male","Not main scheme applicant","Not main scheme application","95","70","0.766"
"2022","Higher tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Higher tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2019","Medium tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","20","15","0.684"
"2020","Medium tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","25","20","0.792"
"2021","Medium tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Medium tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","25","20","0.6920000000000001"
"2023","Medium tariff","All","Scotland","Male","Not main scheme applicant","Not main scheme application","45","35","0.766"
"2020","Lower tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Lower tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Lower tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Higher tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Medium tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Medium tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Medium tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Medium tariff","All","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Lower tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Lower tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","20","10","0.47600000000000003"
"2021","Lower tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Lower tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","15","5"," "
"2023","Lower tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","Medium tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Medium tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","10","10","1"
"2021","Medium tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Medium tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Medium tariff","All","Not EU","Male","Not main scheme applicant","Not main scheme application","20","20","0.9500000000000001"
"2019","Medium tariff","All","EU (excluding UK)","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","85","65","0.733"
"2020","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","70","50","0.732"
"2021","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","140","120","0.85"
"2022","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","220","180","0.81"
"2023","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","210","160","0.767"
"2020","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5","5"," "
"2021","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2022","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2023","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","45","30","0.674"
"2020","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","95","75","0.76"
"2021","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","85","40","0.47700000000000004"
"2022","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","65","60","0.892"
"2023","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","95","75","0.785"
"2019","Lower tariff","All","England","Female","Main scheme applicant","Not main scheme application","1690","1215","0.718"
"2020","Lower tariff","All","England","Female","Main scheme applicant","Not main scheme application","2055","1520","0.741"
"2021","Lower tariff","All","England","Female","Main scheme applicant","Not main scheme application","2465","1635","0.663"
"2022","Lower tariff","All","England","Female","Main scheme applicant","Not main scheme application","2335","1470","0.628"
"2023","Lower tariff","All","England","Female","Main scheme applicant","Not main scheme application","2045","1470","0.718"
"2019","Higher tariff","All","England","Female","Main scheme applicant","Not main scheme application","180","145","0.804"
"2020","Higher tariff","All","England","Female","Main scheme applicant","Not main scheme application","225","175","0.771"
"2021","Higher tariff","All","England","Female","Main scheme applicant","Not main scheme application","100","65","0.63"
"2022","Higher tariff","All","England","Female","Main scheme applicant","Not main scheme application","195","150","0.761"
"2023","Higher tariff","All","England","Female","Main scheme applicant","Not main scheme application","180","140","0.792"
"2019","Medium tariff","All","England","Female","Main scheme applicant","Not main scheme application","550","420","0.763"
"2020","Medium tariff","All","England","Female","Main scheme applicant","Not main scheme application","745","620","0.833"
