"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","UK","All","All","35 and over","Female","Not main scheme applicant","Not main scheme application","65","45","0.6980000000000001","0"
"2022","UK","All","All","17 and under","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","All","All","18","Female","Main scheme applicant","Not main scheme application","135","90","0.687","0"
"2020","UK","All","All","18","Female","Main scheme applicant","Not main scheme application","130","105","0.8200000000000001","0"
"2021","UK","All","All","18","Female","Main scheme applicant","Not main scheme application","105","50","0.449","0"
"2022","UK","All","All","18","Female","Main scheme applicant","Not main scheme application","210","125","0.58","0"
"2023","UK","All","All","18","Female","Main scheme applicant","Not main scheme application","180","150","0.8240000000000001","0"
"2019","International","All","All","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2020","International","All","All","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2021","International","All","All","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","International","All","All","18","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","International","All","All","18","Female","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2019","UK","All","All","19","Female","Main scheme applicant","Not main scheme application","55","40","0.6960000000000001","0"
"2020","UK","All","All","19","Female","Main scheme applicant","Not main scheme application","35","25","0.622","0"
"2021","UK","All","All","19","Female","Main scheme applicant","Not main scheme application","50","15","0.34700000000000003","0"
"2022","UK","All","All","19","Female","Main scheme applicant","Not main scheme application","60","30","0.517","0"
"2023","UK","All","All","19","Female","Main scheme applicant","Not main scheme application","75","50","0.658","0"
"2019","International","All","All","19","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2021","International","All","All","19","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","All","All","20","Female","Main scheme applicant","Not main scheme application","30","15","0.484","0"
"2020","UK","All","All","20","Female","Main scheme applicant","Not main scheme application","25","15","0.6","0"
"2021","UK","All","All","20","Female","Main scheme applicant","Not main scheme application","30","10","0.313","0"
"2022","UK","All","All","20","Female","Main scheme applicant","Not main scheme application","30","15","0.406","0"
"2023","UK","All","All","20","Female","Main scheme applicant","Not main scheme application","40","25","0.625","0"
"2022","International","All","All","20","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","85","40","0.5","0"
"2020","UK","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","45","25","0.511","0"
"2021","UK","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","65","30","0.444","0"
"2022","UK","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","75","25","0.365","0"
"2023","UK","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","55","30","0.526","0"
"2019","International","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","International","All","All","21 - 24","Female","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","All","All","25 - 29","Female","Main scheme applicant","Not main scheme application","70","40","0.592","0"
"2020","UK","All","All","25 - 29","Female","Main scheme applicant","Not main scheme application","40","25","0.643","0"
"2021","UK","All","All","25 - 29","Female","Main scheme applicant","Not main scheme application","55","25","0.453","0"
"2022","UK","All","All","25 - 29","Female","Main scheme applicant","Not main scheme application","65","30","0.5","0"
"2023","UK","All","All","25 - 29","Female","Main scheme applicant","Not main scheme application","50","30","0.633","0"
"2019","UK","All","All","30 - 34","Female","Main scheme applicant","Not main scheme application","45","30","0.63","0"
"2020","UK","All","All","30 - 34","Female","Main scheme applicant","Not main scheme application","30","15","0.536","0"
"2021","UK","All","All","30 - 34","Female","Main scheme applicant","Not main scheme application","35","15","0.47200000000000003","0"
"2022","UK","All","All","30 - 34","Female","Main scheme applicant","Not main scheme application","40","20","0.462","0"
"2023","UK","All","All","30 - 34","Female","Main scheme applicant","Not main scheme application","35","25","0.73","0"
"2019","UK","All","All","35 and over","Female","Main scheme applicant","Not main scheme application","40","20","0.526","0"
"2020","UK","All","All","35 and over","Female","Main scheme applicant","Not main scheme application","40","25","0.667","0"
"2021","UK","All","All","35 and over","Female","Main scheme applicant","Not main scheme application","35","15","0.41200000000000003","0"
"2022","UK","All","All","35 and over","Female","Main scheme applicant","Not main scheme application","45","20","0.47800000000000004","0"
"2023","UK","All","All","35 and over","Female","Main scheme applicant","Not main scheme application","55","35","0.642","0"
"2019","UK","All","All","17 and under","Female","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","UK","All","All","17 and under","Female","Main scheme applicant","Main scheme application","25","0"," ","0"
"2021","UK","All","All","17 and under","Female","Main scheme applicant","Main scheme application","25","5"," ","0"
"2022","UK","All","All","17 and under","Female","Main scheme applicant","Main scheme application","25","0"," ","0"
"2023","UK","All","All","17 and under","Female","Main scheme applicant","Main scheme application","15","5"," ","0"
"2019","International","All","All","17 and under","Female","Main scheme applicant","Main scheme application","20","0"," ","0"
"2020","International","All","All","17 and under","Female","Main scheme applicant","Main scheme application","15","0"," ","0"
"2021","International","All","All","17 and under","Female","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","International","All","All","17 and under","Female","Main scheme applicant","Main scheme application","15","0"," ","0"
"2023","International","All","All","17 and under","Female","Main scheme applicant","Main scheme application","15","0"," ","0"
"2019","UK","All","All","18","Female","Main scheme applicant","Main scheme application","2705","810","0.299","0"
"2020","UK","All","All","18","Female","Main scheme applicant","Main scheme application","2920","1060","0.364","0"
"2021","UK","All","All","18","Female","Main scheme applicant","Main scheme application","3685","1060","0.28800000000000003","0"
"2022","UK","All","All","18","Female","Main scheme applicant","Main scheme application","3750","1025","0.274","0"
"2023","UK","All","All","18","Female","Main scheme applicant","Main scheme application","3120","1115","0.357","0"
"2019","International","All","All","18","Female","Main scheme applicant","Main scheme application","65","5"," ","0"
"2020","International","All","All","18","Female","Main scheme applicant","Main scheme application","85","15","0.157","0"
"2021","International","All","All","18","Female","Main scheme applicant","Main scheme application","75","10"," ","0"
"2022","International","All","All","18","Female","Main scheme applicant","Main scheme application","105","5"," ","0"
"2023","International","All","All","18","Female","Main scheme applicant","Main scheme application","75","5"," ","0"
"2019","UK","All","All","19","Female","Main scheme applicant","Main scheme application","1115","375","0.339","0"
"2020","UK","All","All","19","Female","Main scheme applicant","Main scheme application","1100","370","0.336","0"
"2021","UK","All","All","19","Female","Main scheme applicant","Main scheme application","1365","350","0.255","0"
"2022","UK","All","All","19","Female","Main scheme applicant","Main scheme application","1275","295","0.233","0"
"2023","UK","All","All","19","Female","Main scheme applicant","Main scheme application","1050","315","0.302","0"
"2019","International","All","All","19","Female","Main scheme applicant","Main scheme application","50","5"," ","0"
"2020","International","All","All","19","Female","Main scheme applicant","Main scheme application","45","5"," ","0"
"2021","International","All","All","19","Female","Main scheme applicant","Main scheme application","75","5"," ","0"
"2022","International","All","All","19","Female","Main scheme applicant","Main scheme application","60","5"," ","0"
"2023","International","All","All","19","Female","Main scheme applicant","Main scheme application","60","5"," ","0"
"2019","UK","All","All","20","Female","Main scheme applicant","Main scheme application","620","190","0.305","0"
"2020","UK","All","All","20","Female","Main scheme applicant","Main scheme application","640","215","0.337","0"
