"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Female","30 - 34","Wales","Main scheme applicant","Main scheme application","70","35","0.47100000000000003","0"
"2019","Female","35 and over","Wales","Main scheme applicant","Main scheme application","65","20","0.303","0"
"2020","Female","35 and over","Wales","Main scheme applicant","Main scheme application","65","20","0.303","0"
"2021","Female","35 and over","Wales","Main scheme applicant","Main scheme application","80","20","0.272","0"
"2022","Female","35 and over","Wales","Main scheme applicant","Main scheme application","65","30","0.418","0"
"2023","Female","35 and over","Wales","Main scheme applicant","Main scheme application","60","30","0.484","0"
"2019","Female","17 and under","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","17 and under","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Female","17 and under","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","18","Not EU","Main scheme applicant","Main scheme application","20","0"," ","0"
"2020","Female","18","Not EU","Main scheme applicant","Main scheme application","20","5"," ","0"
"2021","Female","18","Not EU","Main scheme applicant","Main scheme application","15","5"," ","0"
"2022","Female","18","Not EU","Main scheme applicant","Main scheme application","25","5"," ","0"
"2023","Female","18","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2019","Female","19","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2020","Female","19","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","19","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","Female","19","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2023","Female","19","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2019","Female","20","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","20","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","20","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Female","20","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Female","20","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2019","Female","21 - 24","Not EU","Main scheme applicant","Main scheme application","20","5"," ","0"
"2020","Female","21 - 24","Not EU","Main scheme applicant","Main scheme application","10","5"," ","0"
"2021","Female","21 - 24","Not EU","Main scheme applicant","Main scheme application","30","0"," ","0"
"2022","Female","21 - 24","Not EU","Main scheme applicant","Main scheme application","30","5"," ","0"
"2023","Female","21 - 24","Not EU","Main scheme applicant","Main scheme application","25","5"," ","0"
"2023","Male","21 - 24","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","25 - 29","Not EU","Main scheme applicant","Main scheme application","15","5"," ","0"
"2020","Female","25 - 29","Not EU","Main scheme applicant","Main scheme application","30","5"," ","0"
"2021","Female","25 - 29","Not EU","Main scheme applicant","Main scheme application","20","5"," ","0"
"2022","Female","25 - 29","Not EU","Main scheme applicant","Main scheme application","30","0"," ","0"
"2023","Female","25 - 29","Not EU","Main scheme applicant","Main scheme application","25","5"," ","0"
"2019","Female","30 - 34","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","30 - 34","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","Female","30 - 34","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","Female","30 - 34","Not EU","Main scheme applicant","Main scheme application","20","0"," ","0"
"2023","Female","30 - 34","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2019","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","15","0"," ","0"
"2023","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2019","Female","17 and under","EU (excluding UK)","Main scheme applicant","Main scheme application","15","0"," ","0"
"2020","Female","17 and under","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","Female","17 and under","EU (excluding UK)","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","Female","17 and under","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2023","Female","17 and under","EU (excluding UK)","Main scheme applicant","Main scheme application","15","0"," ","0"
"2019","Female","18","EU (excluding UK)","Main scheme applicant","Main scheme application","45","0"," ","0"
"2020","Female","18","EU (excluding UK)","Main scheme applicant","Main scheme application","65","10"," ","0"
"2021","Female","18","EU (excluding UK)","Main scheme applicant","Main scheme application","60","5"," ","0"
"2022","Female","18","EU (excluding UK)","Main scheme applicant","Main scheme application","80","5"," ","0"
"2023","Female","18","EU (excluding UK)","Main scheme applicant","Main scheme application","55","5"," ","0"
"2019","Female","19","EU (excluding UK)","Main scheme applicant","Main scheme application","40","5"," ","0"
"2020","Female","19","EU (excluding UK)","Main scheme applicant","Main scheme application","40","5"," ","0"
"2021","Female","19","EU (excluding UK)","Main scheme applicant","Main scheme application","60","5"," ","0"
"2022","Female","19","EU (excluding UK)","Main scheme applicant","Main scheme application","40","0"," ","0"
"2023","Female","19","EU (excluding UK)","Main scheme applicant","Main scheme application","50","5"," ","0"
"2019","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","30","5"," ","0"
"2020","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","25","5"," ","0"
"2021","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","25","0"," ","0"
"2022","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","20","0"," ","0"
"2023","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","40","10"," ","0"
"2020","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","40","5"," ","0"
"2021","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","40","5"," ","0"
"2022","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","30","5"," ","0"
"2023","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","30","5"," ","0"
"2019","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","15","0"," ","0"
"2022","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2023","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","All","18","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2020","All","18","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","All","18","England","Not main scheme applicant","Not main scheme application","10","5"," ","0"
"2019","All","19","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2020","All","19","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","All","19","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","All","19","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","All","19","England","Not main scheme applicant","Not main scheme application","25","25","0.852","0"
"2019","All","20","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2020","All","20","England","Not main scheme applicant","Not main scheme application","10","5"," ","0"
"2021","All","20","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","All","20","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","All","20","England","Not main scheme applicant","Not main scheme application","30","25","0.9","0"
