"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","All","35 and over","All","All","Main scheme applicant","Main scheme application","1190","535","0.449"
"2021","All","35 and over","All","All","Main scheme applicant","Main scheme application","1285","475","0.371"
"2022","All","35 and over","All","All","Main scheme applicant","Main scheme application","1025","490","0.47900000000000004"
"2023","All","35 and over","All","All","Main scheme applicant","Main scheme application","830","425","0.511"
"2019","England","All","All","All","Not main scheme applicant","Not main scheme application","15","15","1"
"2020","England","All","All","All","Not main scheme applicant","Not main scheme application","35","30","0.865"
"2021","England","All","All","All","Not main scheme applicant","Not main scheme application","20","15","0.85"
"2022","England","All","All","All","Not main scheme applicant","Not main scheme application","15","15","0.9380000000000001"
"2023","England","All","All","All","Not main scheme applicant","Not main scheme application","30","30","1"
"2019","Scotland","All","All","All","Not main scheme applicant","Not main scheme application","90","65","0.739"
"2020","Scotland","All","All","All","Not main scheme applicant","Not main scheme application","155","115","0.742"
"2021","Scotland","All","All","All","Not main scheme applicant","Not main scheme application","70","50","0.704"
"2022","Scotland","All","All","All","Not main scheme applicant","Not main scheme application","100","65","0.663"
"2023","Scotland","All","All","All","Not main scheme applicant","Not main scheme application","105","85","0.802"
"2022","Wales","All","All","All","Not main scheme applicant","Not main scheme application","120","95","0.785"
"2023","Wales","All","All","All","Not main scheme applicant","Not main scheme application","125","105","0.8170000000000001"
"2019","England","All","All","All","Main scheme applicant","Not main scheme application","5","5"," "
"2019","Scotland","All","All","All","Main scheme applicant","Not main scheme application","190","95","0.49"
"2020","Scotland","All","All","All","Main scheme applicant","Not main scheme application","230","80","0.35100000000000003"
"2021","Scotland","All","All","All","Main scheme applicant","Not main scheme application","255","85","0.335"
"2022","Scotland","All","All","All","Main scheme applicant","Not main scheme application","170","90","0.529"
"2023","Scotland","All","All","All","Main scheme applicant","Not main scheme application","120","75","0.615"
"2022","Wales","All","All","All","Main scheme applicant","Not main scheme application","30","25","0.75"
"2023","Wales","All","All","All","Main scheme applicant","Not main scheme application","40","35","0.857"
"2019","England","All","All","All","Main scheme applicant","Main scheme application","45","20","0.465"
"2020","England","All","All","All","Main scheme applicant","Main scheme application","55","20","0.34"
"2021","England","All","All","All","Main scheme applicant","Main scheme application","45","25","0.5680000000000001"
"2022","England","All","All","All","Main scheme applicant","Main scheme application","20","10"," "
"2023","England","All","All","All","Main scheme applicant","Main scheme application","25","15","0.577"
"2019","Scotland","All","All","All","Main scheme applicant","Main scheme application","5110","2390","0.468"
"2020","Scotland","All","All","All","Main scheme applicant","Main scheme application","5325","2585","0.485"
"2021","Scotland","All","All","All","Main scheme applicant","Main scheme application","6255","2455","0.393"
"2022","Scotland","All","All","All","Main scheme applicant","Main scheme application","4425","2115","0.47900000000000004"
"2023","Scotland","All","All","All","Main scheme applicant","Main scheme application","3535","1795","0.508"
"2022","Wales","All","All","All","Main scheme applicant","Main scheme application","1335","830","0.622"
"2023","Wales","All","All","All","Main scheme applicant","Main scheme application","1185","735","0.619"
"2019","All","All","All","All","Not main scheme applicant","Not main scheme application","105","80","0.779"
"2020","All","All","All","All","Not main scheme applicant","Not main scheme application","190","145","0.766"
"2021","All","All","All","All","Not main scheme applicant","Not main scheme application","90","65","0.736"
"2022","All","All","All","All","Not main scheme applicant","Not main scheme application","240","175","0.744"
"2023","All","All","All","All","Not main scheme applicant","Not main scheme application","260","215","0.8310000000000001"
"2019","All","All","All","All","Main scheme applicant","Not main scheme application","195","95","0.497"
"2020","All","All","All","All","Main scheme applicant","Not main scheme application","230","80","0.35100000000000003"
"2021","All","All","All","All","Main scheme applicant","Not main scheme application","255","85","0.335"
"2022","All","All","All","All","Main scheme applicant","Not main scheme application","200","115","0.5640000000000001"
"2023","All","All","All","All","Main scheme applicant","Not main scheme application","165","110","0.677"
"2019","All","All","All","All","Main scheme applicant","Main scheme application","5150","2410","0.468"
"2020","All","All","All","All","Main scheme applicant","Main scheme application","5375","2600","0.484"
"2021","All","All","All","All","Main scheme applicant","Main scheme application","6295","2480","0.394"
"2022","All","All","All","All","Main scheme applicant","Main scheme application","5690","2955","0.52"
"2023","All","All","All","All","Main scheme applicant","Main scheme application","4680","2545","0.544"
"2019","England","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2020","England","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2022","England","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2021","Scotland","21 - 24","England","Female","All","Not main scheme application","5","0"," "
"2022","Wales","21 - 24","England","Female","All","Not main scheme application","5","0"," "
"2023","Wales","21 - 24","England","Female","All","Not main scheme application","5","5"," "
"2019","England","25 - 29","England","Female","All","Not main scheme application","5","5"," "
"2020","England","25 - 29","England","Female","All","Not main scheme application","10","5"," "
"2021","England","25 - 29","England","Female","All","Not main scheme application","5","5"," "
"2023","England","25 - 29","England","Female","All","Not main scheme application","5","5"," "
"2020","England","30 - 34","England","Female","All","Not main scheme application","5","5"," "
"2021","England","30 - 34","England","Female","All","Not main scheme application","5","5"," "
"2019","England","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2020","England","35 and over","England","Female","All","Not main scheme application","10","10"," "
"2021","England","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2022","England","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2023","England","35 and over","England","Female","All","Not main scheme application","10","10"," "
"2021","Scotland","18","Scotland","Female","All","Not main scheme application","5","0"," "
"2019","Scotland","21 - 24","Scotland","Female","All","Not main scheme application","75","40","0.533"
"2020","Scotland","21 - 24","Scotland","Female","All","Not main scheme application","80","25","0.304"
"2021","Scotland","21 - 24","Scotland","Female","All","Not main scheme application","100","40","0.4"
"2022","Scotland","21 - 24","Scotland","Female","All","Not main scheme application","65","40","0.615"
"2023","Scotland","21 - 24","Scotland","Female","All","Not main scheme application","55","35","0.655"
"2019","Scotland","25 - 29","Scotland","Female","All","Not main scheme application","60","35","0.5760000000000001"
"2020","Scotland","25 - 29","Scotland","Female","All","Not main scheme application","75","40","0.5750000000000001"
"2021","Scotland","25 - 29","Scotland","Female","All","Not main scheme application","65","20","0.34900000000000003"
"2022","Scotland","25 - 29","Scotland","Female","All","Not main scheme application","45","30","0.638"
"2023","Scotland","25 - 29","Scotland","Female","All","Not main scheme application","40","35","0.786"
"2019","Scotland","30 - 34","Scotland","Female","All","Not main scheme application","20","10","0.526"
"2020","Scotland","30 - 34","Scotland","Female","All","Not main scheme application","25","15","0.56"
