"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2022","UK","England","England","All","All","Not main scheme applicant","Not main scheme application","25","20","0.808","0"
"2023","UK","England","England","All","All","Not main scheme applicant","Not main scheme application","40","35","0.974","0"
"2019","UK","Scotland","Scotland","All","All","Not main scheme applicant","Not main scheme application","85","60","0.729","0"
"2020","UK","Scotland","Scotland","All","All","Not main scheme applicant","Not main scheme application","145","110","0.757","0"
"2021","UK","Scotland","Scotland","All","All","Not main scheme applicant","Not main scheme application","65","50","0.738","0"
"2022","UK","Scotland","Scotland","All","All","Not main scheme applicant","Not main scheme application","95","65","0.7020000000000001","0"
"2023","UK","Scotland","Scotland","All","All","Not main scheme applicant","Not main scheme application","105","85","0.802","0"
"2022","UK","Wales","Wales","All","All","Not main scheme applicant","Not main scheme application","110","90","0.809","0"
"2023","UK","Wales","Wales","All","All","Not main scheme applicant","Not main scheme application","115","95","0.8160000000000001","0"
"2020","International","EU (excluding UK)","France","All","All","Not main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","All","All","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","UK","England","England","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","UK","England","England","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","UK","England","England","All","All","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","All","All","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2019","UK","Scotland","Scotland","All","All","Main scheme applicant","Not main scheme application","180","90","0.497","0"
"2020","UK","Scotland","Scotland","All","All","Main scheme applicant","Not main scheme application","210","70","0.34","0"
"2021","UK","Scotland","Scotland","All","All","Main scheme applicant","Not main scheme application","245","85","0.34","0"
"2022","UK","Scotland","Scotland","All","All","Main scheme applicant","Not main scheme application","160","90","0.543","0"
"2023","UK","Scotland","Scotland","All","All","Main scheme applicant","Not main scheme application","115","70","0.598","0"
"2022","UK","Wales","Wales","All","All","Main scheme applicant","Not main scheme application","25","20","0.875","0"
"2023","UK","Wales","Wales","All","All","Main scheme applicant","Not main scheme application","35","30","0.886","0"
"2019","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","UK","England","England","All","All","Main scheme applicant","Main scheme application","140","50","0.355","0"
"2020","UK","England","England","All","All","Main scheme applicant","Main scheme application","135","60","0.445","0"
"2021","UK","England","England","All","All","Main scheme applicant","Main scheme application","185","60","0.333","0"
"2022","UK","England","England","All","All","Main scheme applicant","Main scheme application","225","85","0.387","0"
"2023","UK","England","England","All","All","Main scheme applicant","Main scheme application","190","80","0.40800000000000003","0"
"2019","UK","Northern Ireland","Northern Ireland","All","All","Main scheme applicant","Main scheme application","90","20","0.244","0"
"2020","UK","Northern Ireland","Northern Ireland","All","All","Main scheme applicant","Main scheme application","70","15","0.203","0"
"2021","UK","Northern Ireland","Northern Ireland","All","All","Main scheme applicant","Main scheme application","95","30","0.302","0"
"2022","UK","Northern Ireland","Northern Ireland","All","All","Main scheme applicant","Main scheme application","70","25","0.377","0"
"2023","UK","Northern Ireland","Northern Ireland","All","All","Main scheme applicant","Main scheme application","50","10"," ","0"
"2019","UK","Scotland","Scotland","All","All","Main scheme applicant","Main scheme application","4615","2230","0.484","0"
"2020","UK","Scotland","Scotland","All","All","Main scheme applicant","Main scheme application","4815","2400","0.498","0"
"2021","UK","Scotland","Scotland","All","All","Main scheme applicant","Main scheme application","5750","2335","0.406","0"
"2022","UK","Scotland","Scotland","All","All","Main scheme applicant","Main scheme application","4045","2030","0.502","0"
"2023","UK","Scotland","Scotland","All","All","Main scheme applicant","Main scheme application","3245","1735","0.534","0"
"2019","UK","Wales","Wales","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","UK","Wales","Wales","All","All","Main scheme applicant","Main scheme application","15","0"," ","0"
"2021","UK","Wales","Wales","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","UK","Wales","Wales","All","All","Main scheme applicant","Main scheme application","1115","755","0.676","0"
"2023","UK","Wales","Wales","All","All","Main scheme applicant","Main scheme application","1000","675","0.675","0"
"2020","International","EU (excluding UK)","Belgium","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Finland","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","France","All","All","Main scheme applicant","Main scheme application","45","20","0.488","0"
"2020","International","EU (excluding UK)","France","All","All","Main scheme applicant","Main scheme application","40","25","0.634","0"
"2021","International","EU (excluding UK)","France","All","All","Main scheme applicant","Main scheme application","45","5"," ","0"
"2022","International","EU (excluding UK)","France","All","All","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","International","EU (excluding UK)","France","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Germany","All","All","Main scheme applicant","Main scheme application","5","5"," ","0"
"2020","International","EU (excluding UK)","Germany","All","All","Main scheme applicant","Main scheme application","15","5"," ","0"
"2021","International","EU (excluding UK)","Germany","All","All","Main scheme applicant","Main scheme application","5","5"," ","0"
"2022","International","EU (excluding UK)","Germany","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Greece","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Hungary","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Main scheme application","140","40","0.304","0"
"2020","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Main scheme application","165","55","0.331","0"
"2021","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Main scheme application","105","20","0.20400000000000001","0"
"2022","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Main scheme application","80","20","0.25","0"
"2023","International","EU (excluding UK)","Ireland","All","All","Main scheme applicant","Main scheme application","70","20","0.29","0"
"2019","International","EU (excluding UK)","Italy","All","All","Main scheme applicant","Main scheme application","15","10"," ","0"
"2020","International","EU (excluding UK)","Italy","All","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","International","EU (excluding UK)","Italy","All","All","Main scheme applicant","Main scheme application","10","0"," ","0"
"2022","International","EU (excluding UK)","Italy","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","Italy","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","International","EU (excluding UK)","Netherlands","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Netherlands","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","Netherlands","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Spain","All","All","Main scheme applicant","Main scheme application","5","0"," ","0"
