"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","20","15","0.789"
"2020","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2021","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5","5"," "
"2023","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","10","10"," "
"2019","Scotland","All","Northern Ireland","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2019","England","All","England","Female","Main scheme applicant","Not main scheme application","365","225","0.614"
"2020","England","All","England","Female","Main scheme applicant","Not main scheme application","260","180","0.6900000000000001"
"2021","England","All","England","Female","Main scheme applicant","Not main scheme application","285","120","0.41400000000000003"
"2022","England","All","England","Female","Main scheme applicant","Not main scheme application","425","210","0.494"
"2023","England","All","England","Female","Main scheme applicant","Not main scheme application","425","295","0.6960000000000001"
"2019","Scotland","All","England","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2020","Wales","All","England","Female","Main scheme applicant","Not main scheme application","5","5"," "
"2021","Wales","All","England","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2022","Wales","All","England","Female","Main scheme applicant","Not main scheme application","15","10"," "
"2022","England","All","Scotland","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2019","Scotland","All","Scotland","Female","Main scheme applicant","Not main scheme application","30","10","0.387"
"2020","Scotland","All","Scotland","Female","Main scheme applicant","Not main scheme application","35","20","0.5710000000000001"
"2021","Scotland","All","Scotland","Female","Main scheme applicant","Not main scheme application","35","10"," "
"2022","Scotland","All","Scotland","Female","Main scheme applicant","Not main scheme application","35","15","0.417"
"2023","Scotland","All","Scotland","Female","Main scheme applicant","Not main scheme application","15","5"," "
"2019","England","All","Wales","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2020","England","All","Wales","Female","Main scheme applicant","Not main scheme application","15","5"," "
"2021","England","All","Wales","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2022","England","All","Wales","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2023","England","All","Wales","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2019","Wales","All","Wales","Female","Main scheme applicant","Not main scheme application","15","15","1"
"2020","Wales","All","Wales","Female","Main scheme applicant","Not main scheme application","15","15","0.9380000000000001"
"2021","Wales","All","Wales","Female","Main scheme applicant","Not main scheme application","20","15","0.773"
"2022","Wales","All","Wales","Female","Main scheme applicant","Not main scheme application","30","25","0.857"
"2023","Wales","All","Wales","Female","Main scheme applicant","Not main scheme application","30","30","0.903"
"2019","England","All","Not EU","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2021","England","All","Not EU","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2022","England","All","Not EU","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2023","England","All","Not EU","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2019","England","All","EU (excluding UK)","Female","Main scheme applicant","Not main scheme application","15","0"," "
"2020","England","All","EU (excluding UK)","Female","Main scheme applicant","Not main scheme application","10","0"," "
"2021","England","All","EU (excluding UK)","Female","Main scheme applicant","Not main scheme application","10","5"," "
"2022","England","All","EU (excluding UK)","Female","Main scheme applicant","Not main scheme application","10","0"," "
"2023","Northern Ireland","All","EU (excluding UK)","Female","Main scheme applicant","Not main scheme application","5","5"," "
"2023","Scotland","All","EU (excluding UK)","Female","Main scheme applicant","Not main scheme application","5","0"," "
"2019","England","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","135","20","0.14"
"2020","England","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","135","20","0.132"
"2021","England","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","185","15","0.082"
"2022","England","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","170","15","0.081"
"2023","England","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","125","10","0.081"
"2019","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","515","50","0.096"
"2020","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","495","75","0.152"
"2021","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","675","80","0.122"
"2022","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","645","85","0.133"
"2023","Northern Ireland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","575","55","0.098"
"2019","Scotland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","55","5"," "
"2020","Scotland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","55","0"," "
"2021","Scotland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","60","0"," "
"2022","Scotland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","45","0"," "
"2023","Scotland","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","40","0"," "
"2019","Wales","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","30","0"," "
"2020","Wales","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","25","0"," "
"2021","Wales","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","35","0"," "
"2022","Wales","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","40","0"," "
"2023","Wales","All","Northern Ireland","Female","Main scheme applicant","Main scheme application","30","0"," "
"2019","England","All","England","Female","Main scheme applicant","Main scheme application","7270","2710","0.373"
"2020","England","All","England","Female","Main scheme applicant","Main scheme application","7865","3290","0.418"
"2021","England","All","England","Female","Main scheme applicant","Main scheme application","9975","3410","0.342"
"2022","England","All","England","Female","Main scheme applicant","Main scheme application","9285","2980","0.321"
"2023","England","All","England","Female","Main scheme applicant","Main scheme application","7425","2870","0.386"
"2019","Northern Ireland","All","England","Female","Main scheme applicant","Main scheme application","30","0"," "
"2020","Northern Ireland","All","England","Female","Main scheme applicant","Main scheme application","30","0"," "
"2021","Northern Ireland","All","England","Female","Main scheme applicant","Main scheme application","40","0"," "
"2022","Northern Ireland","All","England","Female","Main scheme applicant","Main scheme application","35","0"," "
"2023","Northern Ireland","All","England","Female","Main scheme applicant","Main scheme application","30","0"," "
"2019","Scotland","All","England","Female","Main scheme applicant","Main scheme application","140","10","0.07100000000000001"
"2020","Scotland","All","England","Female","Main scheme applicant","Main scheme application","115","10"," "
"2021","Scotland","All","England","Female","Main scheme applicant","Main scheme application","160","0"," "
"2022","Scotland","All","England","Female","Main scheme applicant","Main scheme application","155","5"," "
"2023","Scotland","All","England","Female","Main scheme applicant","Main scheme application","110","5"," "
"2019","Wales","All","England","Female","Main scheme applicant","Main scheme application","535","20","0.034"
"2020","Wales","All","England","Female","Main scheme applicant","Main scheme application","560","10","0.022"
"2021","Wales","All","England","Female","Main scheme applicant","Main scheme application","815","35","0.045"
