"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2020","All","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","240"
"2021","All","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","235"
"2022","All","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","140"
"2023","All","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","100"
"2019","All","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","210"
"2020","All","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","235"
"2021","All","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","230"
"2022","All","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","175"
"2023","All","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","90"
"2019","All","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","145"
"2020","All","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","155"
"2021","All","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","175"
"2022","All","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","125"
"2023","All","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","110"
"2019","All","35 and over","Wales","Female","Main scheme applicant","Main scheme application","195"
"2020","All","35 and over","Wales","Female","Main scheme applicant","Main scheme application","195"
"2021","All","35 and over","Wales","Female","Main scheme applicant","Main scheme application","225"
"2022","All","35 and over","Wales","Female","Main scheme applicant","Main scheme application","180"
"2023","All","35 and over","Wales","Female","Main scheme applicant","Main scheme application","140"
"2020","All","17 and under","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2021","All","17 and under","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2022","All","17 and under","Not EU","Female","Main scheme applicant","Main scheme application","10"
"2023","All","17 and under","Not EU","Female","Main scheme applicant","Main scheme application","10"
"2019","All","18","Not EU","Female","Main scheme applicant","Main scheme application","20"
"2020","All","18","Not EU","Female","Main scheme applicant","Main scheme application","30"
"2021","All","18","Not EU","Female","Main scheme applicant","Main scheme application","35"
"2022","All","18","Not EU","Female","Main scheme applicant","Main scheme application","40"
"2023","All","18","Not EU","Female","Main scheme applicant","Main scheme application","55"
"2019","All","19","Not EU","Female","Main scheme applicant","Main scheme application","25"
"2020","All","19","Not EU","Female","Main scheme applicant","Main scheme application","25"
"2021","All","19","Not EU","Female","Main scheme applicant","Main scheme application","25"
"2022","All","19","Not EU","Female","Main scheme applicant","Main scheme application","60"
"2023","All","19","Not EU","Female","Main scheme applicant","Main scheme application","60"
"2019","All","20","Not EU","Female","Main scheme applicant","Main scheme application","15"
"2020","All","20","Not EU","Female","Main scheme applicant","Main scheme application","15"
"2021","All","20","Not EU","Female","Main scheme applicant","Main scheme application","20"
"2022","All","20","Not EU","Female","Main scheme applicant","Main scheme application","25"
"2023","All","20","Not EU","Female","Main scheme applicant","Main scheme application","30"
"2019","All","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","25"
"2020","All","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","25"
"2021","All","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","40"
"2022","All","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","45"
"2023","All","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","75"
"2019","All","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","15"
"2020","All","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","40"
"2021","All","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","45"
"2022","All","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","80"
"2023","All","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","90"
"2019","All","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10"
"2020","All","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","20"
"2021","All","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","35"
"2022","All","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","65"
"2023","All","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","50"
"2019","All","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","20"
"2020","All","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","30"
"2021","All","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","40"
"2022","All","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","70"
"2023","All","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","45"
"2019","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10"
"2020","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10"
"2021","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2022","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2023","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2019","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","40"
"2020","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","75"
"2021","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","60"
"2022","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","50"
"2023","All","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","50"
"2019","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","110"
"2020","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","115"
"2021","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","85"
"2022","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","45"
"2023","All","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","55"
"2019","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","65"
"2020","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","60"
"2021","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","45"
"2022","All","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","30"
