"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","All","19","England","Not main scheme applicant","All","145","135","0.912","0"
"2020","All","19","England","Not main scheme applicant","All","165","145","0.856","0"
"2021","All","19","England","Not main scheme applicant","All","110","100","0.875","0"
"2022","All","19","England","Not main scheme applicant","All","170","135","0.778","0"
"2023","All","19","England","Not main scheme applicant","All","225","195","0.871","0"
"2019","All","20","England","Not main scheme applicant","All","105","90","0.8300000000000001","0"
"2020","All","20","England","Not main scheme applicant","All","130","105","0.8150000000000001","0"
"2021","All","20","England","Not main scheme applicant","All","85","65","0.747","0"
"2022","All","20","England","Not main scheme applicant","All","140","110","0.799","0"
"2023","All","20","England","Not main scheme applicant","All","195","155","0.787","0"
"2019","All","21 - 24","England","Not main scheme applicant","All","410","365","0.895","0"
"2020","All","21 - 24","England","Not main scheme applicant","All","525","450","0.855","0"
"2021","All","21 - 24","England","Not main scheme applicant","All","235","195","0.8190000000000001","0"
"2022","All","21 - 24","England","Not main scheme applicant","All","380","290","0.763","0"
"2023","All","21 - 24","England","Not main scheme applicant","All","455","365","0.794","0"
"2019","All","25 - 29","England","Not main scheme applicant","All","350","295","0.842","0"
"2020","All","25 - 29","England","Not main scheme applicant","All","550","455","0.8260000000000001","0"
"2021","All","25 - 29","England","Not main scheme applicant","All","310","270","0.859","0"
"2022","All","25 - 29","England","Not main scheme applicant","All","370","290","0.793","0"
"2023","All","25 - 29","England","Not main scheme applicant","All","385","295","0.766","0"
"2019","All","30 - 34","England","Not main scheme applicant","All","270","235","0.857","0"
"2020","All","30 - 34","England","Not main scheme applicant","All","425","340","0.807","0"
"2021","All","30 - 34","England","Not main scheme applicant","All","240","190","0.791","0"
"2022","All","30 - 34","England","Not main scheme applicant","All","265","200","0.757","0"
"2023","All","30 - 34","England","Not main scheme applicant","All","365","285","0.788","0"
"2019","All","35 and over","England","Not main scheme applicant","All","720","600","0.833","0"
"2020","All","35 and over","England","Not main scheme applicant","All","1025","785","0.765","0"
"2021","All","35 and over","England","Not main scheme applicant","All","650","505","0.775","0"
"2022","All","35 and over","England","Not main scheme applicant","All","755","550","0.731","0"
"2023","All","35 and over","England","Not main scheme applicant","All","1045","795","0.762","0"
"2019","All","17 and under","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2020","All","17 and under","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","All","17 and under","Scotland","Not main scheme applicant","All","10","10"," ","0"
"2023","All","17 and under","Scotland","Not main scheme applicant","All","10","10","1","0"
"2019","All","18","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2020","All","18","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","All","18","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2023","All","18","Scotland","Not main scheme applicant","All","20","10","0.667","0"
"2019","All","19","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2020","All","19","Scotland","Not main scheme applicant","All","10","10"," ","0"
"2022","All","19","Scotland","Not main scheme applicant","All","20","15","0.737","0"
"2023","All","19","Scotland","Not main scheme applicant","All","35","30","0.848","0"
"2019","All","20","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2020","All","20","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2022","All","20","Scotland","Not main scheme applicant","All","15","10","0.625","0"
"2023","All","20","Scotland","Not main scheme applicant","All","25","20","0.84","0"
"2019","All","21 - 24","Scotland","Not main scheme applicant","All","30","25","0.75","0"
"2020","All","21 - 24","Scotland","Not main scheme applicant","All","50","40","0.833","0"
"2021","All","21 - 24","Scotland","Not main scheme applicant","All","15","10","0.786","0"
"2022","All","21 - 24","Scotland","Not main scheme applicant","All","65","45","0.6980000000000001","0"
"2023","All","21 - 24","Scotland","Not main scheme applicant","All","75","70","0.92","0"
"2019","All","25 - 29","Scotland","Not main scheme applicant","All","25","20","0.72","0"
"2020","All","25 - 29","Scotland","Not main scheme applicant","All","45","35","0.8","0"
"2021","All","25 - 29","Scotland","Not main scheme applicant","All","10","10","1","0"
"2022","All","25 - 29","Scotland","Not main scheme applicant","All","40","35","0.786","0"
"2023","All","25 - 29","Scotland","Not main scheme applicant","All","70","55","0.797","0"
"2019","All","30 - 34","Scotland","Not main scheme applicant","All","25","15","0.68","0"
"2020","All","30 - 34","Scotland","Not main scheme applicant","All","30","15","0.536","0"
"2021","All","30 - 34","Scotland","Not main scheme applicant","All","15","10","0.714","0"
"2022","All","30 - 34","Scotland","Not main scheme applicant","All","50","35","0.75","0"
"2023","All","30 - 34","Scotland","Not main scheme applicant","All","50","35","0.673","0"
"2019","All","35 and over","Scotland","Not main scheme applicant","All","45","35","0.739","0"
"2020","All","35 and over","Scotland","Not main scheme applicant","All","55","40","0.755","0"
"2021","All","35 and over","Scotland","Not main scheme applicant","All","20","15","0.789","0"
"2022","All","35 and over","Scotland","Not main scheme applicant","All","115","75","0.649","0"
"2023","All","35 and over","Scotland","Not main scheme applicant","All","125","90","0.6980000000000001","0"
"2019","All","18","Wales","Not main scheme applicant","All","5","5"," ","0"
"2020","All","18","Wales","Not main scheme applicant","All","5","5"," ","0"
"2022","All","18","Wales","Not main scheme applicant","All","5","5"," ","0"
"2019","All","19","Wales","Not main scheme applicant","All","5","5"," ","0"
"2020","All","19","Wales","Not main scheme applicant","All","5","5"," ","0"
"2021","All","19","Wales","Not main scheme applicant","All","5","5"," ","0"
"2022","All","19","Wales","Not main scheme applicant","All","10","10","1","0"
"2023","All","19","Wales","Not main scheme applicant","All","20","15","0.833","0"
"2019","All","20","Wales","Not main scheme applicant","All","5","5"," ","0"
"2020","All","20","Wales","Not main scheme applicant","All","5","5"," ","0"
"2022","All","20","Wales","Not main scheme applicant","All","5","0"," ","0"
"2023","All","20","Wales","Not main scheme applicant","All","10","10"," ","0"
"2019","All","21 - 24","Wales","Not main scheme applicant","All","10","10","0.909","0"
"2020","All","21 - 24","Wales","Not main scheme applicant","All","25","20","0.792","0"
"2021","All","21 - 24","Wales","Not main scheme applicant","All","15","10","0.647","0"
"2022","All","21 - 24","Wales","Not main scheme applicant","All","15","10"," ","0"
"2023","All","21 - 24","Wales","Not main scheme applicant","All","20","15","0.889","0"
"2019","All","25 - 29","Wales","Not main scheme applicant","All","15","15","0.929","0"
"2020","All","25 - 29","Wales","Not main scheme applicant","All","25","20","0.76","0"
"2021","All","25 - 29","Wales","Not main scheme applicant","All","15","10"," ","0"
"2022","All","25 - 29","Wales","Not main scheme applicant","All","20","10","0.579","0"
"2023","All","25 - 29","Wales","Not main scheme applicant","All","20","15","0.75","0"
"2019","All","30 - 34","Wales","Not main scheme applicant","All","10","10"," ","0"
"2020","All","30 - 34","Wales","Not main scheme applicant","All","10","5"," ","0"
"2021","All","30 - 34","Wales","Not main scheme applicant","All","15","10","0.714","0"
"2022","All","30 - 34","Wales","Not main scheme applicant","All","10","5"," ","0"
"2023","All","30 - 34","Wales","Not main scheme applicant","All","10","10"," ","0"
"2019","All","35 and over","Wales","Not main scheme applicant","All","10","10"," ","0"
"2020","All","35 and over","Wales","Not main scheme applicant","All","20","10","0.455","0"
"2021","All","35 and over","Wales","Not main scheme applicant","All","15","10"," ","0"
"2022","All","35 and over","Wales","Not main scheme applicant","All","10","5"," ","0"
"2023","All","35 and over","Wales","Not main scheme applicant","All","20","15","0.7000000000000001","0"
"2022","All","17 and under","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2023","All","17 and under","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2019","All","18","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2020","All","18","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2021","All","18","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2022","All","18","Not EU","Not main scheme applicant","All","10","0"," ","0"
"2023","All","18","Not EU","Not main scheme applicant","All","20","15","0.778","0"
"2019","All","19","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2020","All","19","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2021","All","19","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2022","All","19","Not EU","Not main scheme applicant","All","15","10","0.6880000000000001","0"
"2023","All","19","Not EU","Not main scheme applicant","All","25","25","0.885","0"
"2019","All","20","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2020","All","20","Not EU","Not main scheme applicant","All","10","10"," ","0"
"2021","All","20","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2022","All","20","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2023","All","20","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2019","All","21 - 24","Not EU","Not main scheme applicant","All","15","10","0.8","0"
"2020","All","21 - 24","Not EU","Not main scheme applicant","All","20","15","0.773","0"
"2021","All","21 - 24","Not EU","Not main scheme applicant","All","20","10","0.556","0"
"2022","All","21 - 24","Not EU","Not main scheme applicant","All","30","15","0.5","0"
"2023","All","21 - 24","Not EU","Not main scheme applicant","All","25","20","0.6920000000000001","0"
"2019","All","25 - 29","Not EU","Not main scheme applicant","All","20","15","0.833","0"
"2020","All","25 - 29","Not EU","Not main scheme applicant","All","30","20","0.75","0"
"2021","All","25 - 29","Not EU","Not main scheme applicant","All","15","10"," ","0"
"2022","All","25 - 29","Not EU","Not main scheme applicant","All","20","10","0.545","0"
"2023","All","25 - 29","Not EU","Not main scheme applicant","All","20","15","0.773","0"
"2019","All","30 - 34","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2020","All","30 - 34","Not EU","Not main scheme applicant","All","25","15","0.56","0"
"2021","All","30 - 34","Not EU","Not main scheme applicant","All","15","5"," ","0"
"2022","All","30 - 34","Not EU","Not main scheme applicant","All","5","5"," ","0"
"2023","All","30 - 34","Not EU","Not main scheme applicant","All","20","15","0.895","0"
"2019","All","35 and over","Not EU","Not main scheme applicant","All","10","5"," ","0"
"2020","All","35 and over","Not EU","Not main scheme applicant","All","35","25","0.676","0"
"2021","All","35 and over","Not EU","Not main scheme applicant","All","15","10","0.6880000000000001","0"
"2022","All","35 and over","Not EU","Not main scheme applicant","All","15","10"," ","0"
"2023","All","35 and over","Not EU","Not main scheme applicant","All","10","10"," ","0"
"2022","All","17 and under","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2020","All","18","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2023","All","18","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2020","All","19","EU (excluding UK)","Not main scheme applicant","All","10","5"," ","0"
"2022","All","19","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2023","All","19","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2019","All","20","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2020","All","20","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2021","All","20","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2023","All","20","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2019","All","21 - 24","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2020","All","21 - 24","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2021","All","21 - 24","EU (excluding UK)","Not main scheme applicant","All","5","5"," ","0"
"2022","All","21 - 24","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
