"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Male","30 - 34","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2022","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","20","0"," ","0"
"2023","Female","35 and over","Not EU","Main scheme applicant","Main scheme application","15","5"," ","0"
"2019","Male","35 and over","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","Male","35 and over","Not EU","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Male","35 and over","Not EU","Main scheme applicant","Main scheme application","10","0"," ","0"
"2022","Male","35 and over","Not EU","Main scheme applicant","Main scheme application","15","5"," ","0"
"2023","Male","35 and over","Not EU","Main scheme applicant","Main scheme application","10","5"," ","0"
"2019","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Female","20","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","95","35","0.375","0"
"2020","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","115","50","0.426","0"
"2021","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","85","15","0.202","0"
"2022","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","40","5"," ","0"
"2023","Female","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","40","15","0.366","0"
"2019","Male","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","30","10"," ","0"
"2020","Male","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","30","10","0.357","0"
"2021","Male","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2022","Male","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2023","Male","21 - 24","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2019","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","40","15","0.381","0"
"2020","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","60","25","0.371","0"
"2021","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","45","10"," ","0"
"2022","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","30","10","0.387","0"
"2023","Female","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2019","Male","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2020","Male","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","20","10"," ","0"
"2021","Male","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2022","Male","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","Male","25 - 29","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","20","5"," ","0"
"2020","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2021","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","10","5"," ","0"
"2022","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Female","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Male","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2020","Male","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","15","5"," ","0"
"2021","Male","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Male","30 - 34","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","10","5"," ","0"
"2020","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Female","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","Male","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","Male","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","Male","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","Male","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Male","35 and over","EU (excluding UK)","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","All","21 - 24","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2020","All","21 - 24","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2021","All","21 - 24","England","Not main scheme applicant","Not main scheme application","5","0"," ","0"
"2022","All","21 - 24","England","Not main scheme applicant","Not main scheme application","15","10"," ","0"
"2023","All","21 - 24","England","Not main scheme applicant","Not main scheme application","15","15","1","0"
"2019","All","25 - 29","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2020","All","25 - 29","England","Not main scheme applicant","Not main scheme application","15","10","0.846","0"
"2021","All","25 - 29","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","All","25 - 29","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","All","25 - 29","England","Not main scheme applicant","Not main scheme application","15","15","1","0"
"2020","All","30 - 34","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","All","30 - 34","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","All","30 - 34","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2019","All","35 and over","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2020","All","35 and over","England","Not main scheme applicant","Not main scheme application","10","10","0.917","0"
"2021","All","35 and over","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2022","All","35 and over","England","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","All","35 and over","England","Not main scheme applicant","Not main scheme application","10","10"," ","0"
"2019","All","21 - 24","Scotland","Not main scheme applicant","Not main scheme application","20","20","0.857","0"
"2020","All","21 - 24","Scotland","Not main scheme applicant","Not main scheme application","35","25","0.75","0"
"2021","All","21 - 24","Scotland","Not main scheme applicant","Not main scheme application","20","20","0.864","0"
"2022","All","21 - 24","Scotland","Not main scheme applicant","Not main scheme application","25","20","0.87","0"
"2023","All","21 - 24","Scotland","Not main scheme applicant","Not main scheme application","25","20","0.704","0"
"2019","All","25 - 29","Scotland","Not main scheme applicant","Not main scheme application","30","25","0.8","0"
"2020","All","25 - 29","Scotland","Not main scheme applicant","Not main scheme application","55","45","0.8300000000000001","0"
"2021","All","25 - 29","Scotland","Not main scheme applicant","Not main scheme application","15","10","0.625","0"
"2022","All","25 - 29","Scotland","Not main scheme applicant","Not main scheme application","25","20","0.6920000000000001","0"
"2023","All","25 - 29","Scotland","Not main scheme applicant","Not main scheme application","25","25","0.885","0"
"2019","All","30 - 34","Scotland","Not main scheme applicant","Not main scheme application","10","5"," ","0"
"2020","All","30 - 34","Scotland","Not main scheme applicant","Not main scheme application","15","10","0.733","0"
"2021","All","30 - 34","Scotland","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2022","All","30 - 34","Scotland","Not main scheme applicant","Not main scheme application","15","5"," ","0"
"2023","All","30 - 34","Scotland","Not main scheme applicant","Not main scheme application","15","10","0.8","0"
"2019","All","35 and over","Scotland","Not main scheme applicant","Not main scheme application","25","15","0.56","0"
"2020","All","35 and over","Scotland","Not main scheme applicant","Not main scheme application","40","25","0.675","0"
"2021","All","35 and over","Scotland","Not main scheme applicant","Not main scheme application","20","15","0.682","0"
"2022","All","35 and over","Scotland","Not main scheme applicant","Not main scheme application","30","20","0.7000000000000001","0"
"2023","All","35 and over","Scotland","Not main scheme applicant","Not main scheme application","40","30","0.8160000000000001","0"
"2022","All","21 - 24","Wales","Not main scheme applicant","Not main scheme application","50","40","0.808","0"
"2023","All","21 - 24","Wales","Not main scheme applicant","Not main scheme application","70","55","0.838","0"
"2022","All","25 - 29","Wales","Not main scheme applicant","Not main scheme application","35","25","0.794","0"
"2023","All","25 - 29","Wales","Not main scheme applicant","Not main scheme application","20","15","0.684","0"
"2022","All","30 - 34","Wales","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","All","30 - 34","Wales","Not main scheme applicant","Not main scheme application","10","10","0.909","0"
"2022","All","35 and over","Wales","Not main scheme applicant","Not main scheme application","20","15","0.778","0"
"2023","All","35 and over","Wales","Not main scheme applicant","Not main scheme application","15","15","0.8130000000000001","0"
"2022","All","25 - 29","Not EU","Not main scheme applicant","Not main scheme application","5","0"," ","0"
"2020","All","25 - 29","EU (excluding UK)","Not main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","All","21 - 24","Northern Ireland","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","All","21 - 24","England","Main scheme applicant","Not main scheme application","5","0"," ","0"
