"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2010","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2012","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2013","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2014","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2015","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2016","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2017","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2018","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","10","10","0.909"
"2019","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","15","15","1"
"2022","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Scotland","19","England","Female","Not main scheme applicant","Not main scheme application","10","10","1"
"2006","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","30","30","1"
"2007","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","25","25","0.923"
"2008","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","30","30","1"
"2009","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","25","20","0.9570000000000001"
"2010","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","25","25","0.926"
"2011","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","30","25","0.964"
"2012","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","20","20","1"
"2013","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","25","25","0.963"
"2014","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","30","30","0.903"
"2015","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","35","30","0.912"
"2016","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","30","30","1"
"2017","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","45","45","0.978"
"2018","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","40","40","0.975"
"2019","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","45","45","0.978"
"2020","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","60","60","1"
"2021","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","30","25","0.9"
"2022","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","50","45","0.9390000000000001"
"2023","Wales","19","England","Female","Not main scheme applicant","Not main scheme application","60","55","0.934"
"2006","England","20","England","Female","Not main scheme applicant","Not main scheme application","1280","1260","0.983"
"2007","England","20","England","Female","Not main scheme applicant","Not main scheme application","1425","1410","0.987"
"2008","England","20","England","Female","Not main scheme applicant","Not main scheme application","1745","1705","0.977"
"2009","England","20","England","Female","Not main scheme applicant","Not main scheme application","1380","1315","0.9510000000000001"
"2010","England","20","England","Female","Not main scheme applicant","Not main scheme application","925","860","0.928"
"2011","England","20","England","Female","Not main scheme applicant","Not main scheme application","840","770","0.917"
"2012","England","20","England","Female","Not main scheme applicant","Not main scheme application","1220","1155","0.9470000000000001"
"2013","England","20","England","Female","Not main scheme applicant","Not main scheme application","1575","1490","0.9450000000000001"
"2014","England","20","England","Female","Not main scheme applicant","Not main scheme application","1640","1560","0.9490000000000001"
"2015","England","20","England","Female","Not main scheme applicant","Not main scheme application","1835","1730","0.9440000000000001"
"2016","England","20","England","Female","Not main scheme applicant","Not main scheme application","1810","1710","0.9450000000000001"
"2017","England","20","England","Female","Not main scheme applicant","Not main scheme application","2060","1925","0.936"
"2018","England","20","England","Female","Not main scheme applicant","Not main scheme application","2385","2250","0.9430000000000001"
"2019","England","20","England","Female","Not main scheme applicant","Not main scheme application","2780","2605","0.9380000000000001"
"2020","England","20","England","Female","Not main scheme applicant","Not main scheme application","2595","2420","0.933"
"2021","England","20","England","Female","Not main scheme applicant","Not main scheme application","2180","2005","0.92"
"2022","England","20","England","Female","Not main scheme applicant","Not main scheme application","2340","2135","0.912"
"2023","England","20","England","Female","Not main scheme applicant","Not main scheme application","2710","2470","0.911"
"2014","Northern Ireland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2006","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2007","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2008","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","10","10","1"
"2009","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2010","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2011","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","20","20","1"
"2013","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2015","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2016","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2017","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Scotland","20","England","Female","Not main scheme applicant","Not main scheme application","10","10","1"
