"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2022","International","Not EU","Guernsey","All","All","15","5"," "
"2023","International","Not EU","Guernsey","All","All","5","5"," "
"2019","International","Not EU","Jersey","All","All","40","5"," "
"2020","International","Not EU","Jersey","All","All","10","0"," "
"2021","International","Not EU","Jersey","All","All","5","0"," "
"2022","International","Not EU","Jersey","All","All","10","5"," "
"2023","International","Not EU","Jersey","All","All","10","5"," "
"2019","International","Not EU","Isle of Man","All","All","15","0"," "
"2020","International","Not EU","Isle of Man","All","All","10","0"," "
"2021","International","Not EU","Isle of Man","All","All","20","5"," "
"2022","International","Not EU","Isle of Man","All","All","15","5"," "
"2021","International","Not EU","Afghanistan","All","All","5","0"," "
"2023","International","Not EU","Afghanistan","All","All","5","0"," "
"2019","International","Not EU","Australia","All","All","10","0"," "
"2020","International","Not EU","Australia","All","All","5","0"," "
"2021","International","Not EU","Australia","All","All","5","0"," "
"2022","International","Not EU","Australia","All","All","5","0"," "
"2023","International","Not EU","Australia","All","All","5","0"," "
"2019","International","Not EU","Bahrain","All","All","5","5"," "
"2020","International","Not EU","Barbados","All","All","5","0"," "
"2019","International","Not EU","Bermuda","All","All","10","5"," "
"2022","International","Not EU","Bermuda","All","All","5","0"," "
"2023","International","Not EU","Bermuda","All","All","5","0"," "
"2019","International","Not EU","Brunei Darussalam","All","All","5","0"," "
"2020","International","Not EU","Brunei Darussalam","All","All","5","0"," "
"2023","International","Not EU","Brunei Darussalam","All","All","5","0"," "
"2021","International","Not EU","Cameroon","All","All","5","0"," "
"2019","International","Not EU","Canada","All","All","35","10"," "
"2020","International","Not EU","Canada","All","All","15","0"," "
"2021","International","Not EU","Canada","All","All","45","10"," "
"2022","International","Not EU","Canada","All","All","40","5"," "
"2023","International","Not EU","Canada","All","All","15","5"," "
"2020","International","Not EU","China","All","All","5","0"," "
"2022","International","Not EU","China","All","All","5","0"," "
"2023","International","Not EU","China","All","All","5","0"," "
"2019","International","Not EU","Ethiopia","All","All","5","0"," "
"2020","International","Not EU","Taiwan","All","All","5","0"," "
"2019","International","Not EU","Ghana","All","All","25","5"," "
"2020","International","Not EU","Ghana","All","All","20","0"," "
"2021","International","Not EU","Ghana","All","All","35","0"," "
"2022","International","Not EU","Ghana","All","All","100","0"," "
"2023","International","Not EU","Ghana","All","All","85","10"," "
"2019","International","Not EU","Gibraltar","All","All","15","0"," "
"2020","International","Not EU","Gibraltar","All","All","15","5"," "
"2021","International","Not EU","Gibraltar","All","All","15","0"," "
"2022","International","Not EU","Gibraltar","All","All","15","0"," "
"2023","International","Not EU","Gibraltar","All","All","15","5"," "
"2020","International","Not EU","Honduras","All","All","5","0"," "
"2021","International","Not EU","Hong Kong","All","All","5","0"," "
"2022","International","Not EU","Hong Kong","All","All","10","0"," "
"2023","International","Not EU","Hong Kong","All","All","5","5"," "
"2021","International","Not EU","Iceland","All","All","5","0"," "
"2023","International","Not EU","Iceland","All","All","5","0"," "
"2019","International","Not EU","India","All","All","5","0"," "
"2020","International","Not EU","India","All","All","5","0"," "
"2021","International","Not EU","India","All","All","5","0"," "
"2022","International","Not EU","India","All","All","5","0"," "
"2023","International","Not EU","India","All","All","10","0"," "
"2021","International","Not EU","Israel","All","All","5","0"," "
"2022","International","Not EU","Jamaica","All","All","10","0"," "
"2023","International","Not EU","Jamaica","All","All","5","0"," "
"2019","International","Not EU","Kenya","All","All","5","0"," "
"2021","International","Not EU","Kenya","All","All","5","0"," "
"2022","International","Not EU","Kenya","All","All","5","0"," "
"2023","International","Not EU","Kenya","All","All","5","5"," "
"2021","International","Not EU","Kuwait","All","All","5","0"," "
"2023","International","Not EU","Madagascar","All","All","5","5"," "
"2021","International","Not EU","Malawi","All","All","5","0"," "
"2019","International","Not EU","Malaysia","All","All","5","0"," "
"2020","International","Not EU","Oman","All","All","5","0"," "
"2019","International","Not EU","Nigeria","All","All","10","0"," "
"2020","International","Not EU","Nigeria","All","All","10","0"," "
"2021","International","Not EU","Nigeria","All","All","20","0"," "
"2022","International","Not EU","Nigeria","All","All","50","5"," "
"2023","International","Not EU","Nigeria","All","All","40","5"," "
"2020","International","Not EU","Norway","All","All","10","0"," "
"2022","International","Not EU","Norway","All","All","5","0"," "
"2021","International","Not EU","Pakistan","All","All","5","0"," "
"2020","International","Not EU","Zimbabwe","All","All","5","0"," "
"2021","International","Not EU","Zimbabwe","All","All","15","5"," "
"2022","International","Not EU","St Lucia","All","All","5","0"," "
"2021","International","Not EU","Saudi Arabia","All","All","5","0"," "
"2023","International","Not EU","Saudi Arabia","All","All","10","0"," "
"2021","International","Not EU","Seychelles","All","All","5","0"," "
"2023","International","Not EU","Sierra Leone","All","All","5","0"," "
"2021","International","Not EU","Singapore","All","All","10","0"," "
"2022","International","Not EU","Singapore","All","All","10","5"," "
"2021","International","Not EU","Somalia","All","All","5","0"," "
"2020","International","Not EU","South Africa","All","All","5","0"," "
"2021","International","Not EU","South Africa","All","All","5","0"," "
"2022","International","Not EU","South Africa","All","All","5","0"," "
"2023","International","Not EU","South Africa","All","All","5","0"," "
"2019","International","Not EU","Switzerland","All","All","20","5"," "
"2020","International","Not EU","Switzerland","All","All","10","5"," "
"2022","International","Not EU","Switzerland","All","All","10","5"," "
"2023","International","Not EU","Switzerland","All","All","10","0"," "
"2022","International","Not EU","Tanzania, United Republic of","All","All","5","0"," "
"2019","International","Not EU","United Arab Emirates","All","All","5","0"," "
"2021","International","Not EU","United Arab Emirates","All","All","5","0"," "
"2019","International","Not EU","Turkey","All","All","5","0"," "
"2020","International","Not EU","Uganda","All","All","5","0"," "
"2019","International","Not EU","Egypt","All","All","5","0"," "
"2019","International","Not EU","United States of America","All","All","25","5"," "
"2020","International","Not EU","United States of America","All","All","25","10"," "
"2021","International","Not EU","United States of America","All","All","65","5"," "
"2022","International","Not EU","United States of America","All","All","65","5"," "
"2023","International","Not EU","United States of America","All","All","45","5"," "
"2021","International","Not EU","British Virgin Islands","All","All","5","0"," "
"2020","International","Not EU","Zambia","All","All","5","0"," "
"2019","International","Not EU","Not Known","All","All","5","0"," "
"2020","International","Not EU","Not Known","All","All","20","5"," "
"2021","International","Not EU","Not Known","All","All","10","0"," "
"2020","International","Not EU","Cayman Islands","All","All","5","0"," "
"2021","International","Not EU","Cayman Islands","All","All","5","0"," "
"2022","International","Not EU","Cayman Islands","All","All","5","0"," "
"2023","International","Not EU","Cayman Islands","All","All","10","5"," "
"2019","International","Not EU","Turks and Caicos Islands","All","All","5","0"," "
"2022","International","Not EU","Turks and Caicos Islands","All","All","5","0"," "
"2020","International","Not EU","British Antarctic Territory","All","All","5","0"," "
"2021","International","Not EU","Monaco","All","All","5","0"," "
"2020","International","Not EU","Ukraine","All","All","5","0"," "
"2023","International","Not EU","Montenegro","All","All","5","0"," "
"2021","International","Not EU","Sint Maarten (Dutch Part)","All","All","5","0"," "
"2019","UK","Northern Ireland","All","All","All","910","135","0.146"
"2020","UK","Northern Ireland","All","All","All","880","175","0.197"
"2021","UK","Northern Ireland","All","All","All","1125","160","0.14"
"2022","UK","Northern Ireland","All","All","All","1060","175","0.166"
"2023","UK","Northern Ireland","All","All","All","880","125","0.14400000000000002"
"2019","UK","England","All","All","All","23650","5750","0.243"
"2020","UK","England","All","All","All","24265","6770","0.279"
"2021","UK","England","All","All","All","31470","7290","0.232"
"2022","UK","England","All","All","All","29225","6325","0.216"
"2023","UK","England","All","All","All","23070","6690","0.29"
"2019","UK","Scotland","All","All","All","1915","375","0.197"
"2020","UK","Scotland","All","All","All","2025","405","0.201"
"2021","UK","Scotland","All","All","All","2730","370","0.135"
"2022","UK","Scotland","All","All","All","2250","360","0.16"
"2023","UK","Scotland","All","All","All","1560","370","0.23700000000000002"
"2019","UK","Wales","All","All","All","1755","235","0.133"
"2020","UK","Wales","All","All","All","1765","290","0.165"
"2021","UK","Wales","All","All","All","2460","320","0.13"
"2022","UK","Wales","All","All","All","1835","330","0.179"
"2023","UK","Wales","All","All","All","1395","330","0.23500000000000001"
"2019","International","Not EU","All","All","All","260","35","0.135"
"2020","International","Not EU","All","All","All","230","30","0.13"
"2021","International","Not EU","All","All","All","355","40","0.113"
"2022","International","Not EU","All","All","All","415","40","0.094"
"2023","International","Not EU","All","All","All","340","60","0.179"
"2019","International","EU (excluding UK)","All","All","All","510","40","0.078"
"2020","International","EU (excluding UK)","All","All","All","555","60","0.11"
"2021","International","EU (excluding UK)","All","All","All","545","40","0.075"
"2022","International","EU (excluding UK)","All","All","All","515","30","0.058"
"2023","International","EU (excluding UK)","All","All","All","355","50","0.146"
"2019","UK","All","All","All","All","28230","6495","0.23"
"2020","UK","All","All","All","All","28930","7640","0.264"
"2021","UK","All","All","All","All","37780","8135","0.215"
"2022","UK","All","All","All","All","34370","7185","0.209"
"2023","UK","All","All","All","All","26905","7515","0.279"
"2019","International","All","All","All","All","775","75","0.097"
"2020","International","All","All","All","All","785","90","0.116"
"2021","International","All","All","All","All","900","80","0.09"
"2022","International","All","All","All","All","935","70","0.074"
"2023","International","All","All","All","All","695","115","0.163"
"2019","All","All","All","All","All","29000","6570","0.226"
"2020","All","All","All","All","All","29715","7735","0.26"
"2021","All","All","All","All","All","38685","8215","0.212"
"2022","All","All","All","All","All","35300","7255","0.20600000000000002"
"2023","All","All","All","All","All","27600","7630","0.276"
