"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2022","Scotland","25 - 29","Not EU","Female","170","25","0.153"
"2023","Scotland","25 - 29","Not EU","Female","140","20","0.157"
"2019","Wales","25 - 29","Not EU","Female","5","0"," "
"2020","Wales","25 - 29","Not EU","Female","10","0"," "
"2021","Wales","25 - 29","Not EU","Female","25","0"," "
"2022","Wales","25 - 29","Not EU","Female","30","0"," "
"2023","Wales","25 - 29","Not EU","Female","60","0"," "
"2019","England","30 - 34","Not EU","Female","195","40","0.20500000000000002"
"2020","England","30 - 34","Not EU","Female","435","85","0.198"
"2021","England","30 - 34","Not EU","Female","770","120","0.156"
"2022","England","30 - 34","Not EU","Female","1170","170","0.145"
"2023","England","30 - 34","Not EU","Female","1110","155","0.14"
"2020","Northern Ireland","30 - 34","Not EU","Female","5","5"," "
"2022","Northern Ireland","30 - 34","Not EU","Female","5","5"," "
"2023","Northern Ireland","30 - 34","Not EU","Female","5","0"," "
"2019","Scotland","30 - 34","Not EU","Female","45","10","0.244"
"2020","Scotland","30 - 34","Not EU","Female","35","10"," "
"2021","Scotland","30 - 34","Not EU","Female","60","10","0.167"
"2022","Scotland","30 - 34","Not EU","Female","105","10"," "
"2023","Scotland","30 - 34","Not EU","Female","115","25","0.217"
"2019","Wales","30 - 34","Not EU","Female","5","0"," "
"2020","Wales","30 - 34","Not EU","Female","15","0"," "
"2021","Wales","30 - 34","Not EU","Female","10","0"," "
"2022","Wales","30 - 34","Not EU","Female","30","0"," "
"2023","Wales","30 - 34","Not EU","Female","45","0"," "
"2019","England","35 and over","Not EU","Female","310","45","0.152"
"2020","England","35 and over","Not EU","Female","555","110","0.2"
"2021","England","35 and over","Not EU","Female","965","150","0.155"
"2022","England","35 and over","Not EU","Female","1415","185","0.132"
"2023","England","35 and over","Not EU","Female","1150","135","0.116"
"2023","Northern Ireland","35 and over","Not EU","Female","10","5"," "
"2019","Scotland","35 and over","Not EU","Female","45","15","0.289"
"2020","Scotland","35 and over","Not EU","Female","50","5"," "
"2021","Scotland","35 and over","Not EU","Female","95","15","0.158"
"2022","Scotland","35 and over","Not EU","Female","140","15","0.114"
"2023","Scotland","35 and over","Not EU","Female","85","20","0.247"
"2019","Wales","35 and over","Not EU","Female","5","0"," "
"2020","Wales","35 and over","Not EU","Female","5","0"," "
"2021","Wales","35 and over","Not EU","Female","25","0"," "
"2022","Wales","35 and over","Not EU","Female","35","0"," "
"2023","Wales","35 and over","Not EU","Female","40","0"," "
"2019","England","17 and under","EU (excluding UK)","Female","105","20","0.181"
"2020","England","17 and under","EU (excluding UK)","Female","65","20","0.277"
"2021","England","17 and under","EU (excluding UK)","Female","100","15","0.17"
"2022","England","17 and under","EU (excluding UK)","Female","100","25","0.23"
"2023","England","17 and under","EU (excluding UK)","Female","35","10","0.314"
"2019","Northern Ireland","17 and under","EU (excluding UK)","Female","20","0"," "
"2020","Northern Ireland","17 and under","EU (excluding UK)","Female","20","10"," "
"2021","Northern Ireland","17 and under","EU (excluding UK)","Female","25","5"," "
"2022","Northern Ireland","17 and under","EU (excluding UK)","Female","30","5"," "
"2023","Northern Ireland","17 and under","EU (excluding UK)","Female","70","30","0.4"
"2019","Scotland","17 and under","EU (excluding UK)","Female","70","30","0.41400000000000003"
"2020","Scotland","17 and under","EU (excluding UK)","Female","70","20","0.314"
"2021","Scotland","17 and under","EU (excluding UK)","Female","45","5"," "
"2022","Scotland","17 and under","EU (excluding UK)","Female","30","10"," "
"2023","Scotland","17 and under","EU (excluding UK)","Female","20","10"," "
"2019","Wales","17 and under","EU (excluding UK)","Female","5","0"," "
"2021","Wales","17 and under","EU (excluding UK)","Female","5","0"," "
"2022","Wales","17 and under","EU (excluding UK)","Female","10","0"," "
"2019","England","18","EU (excluding UK)","Female","275","80","0.28700000000000003"
"2020","England","18","EU (excluding UK)","Female","365","130","0.362"
"2021","England","18","EU (excluding UK)","Female","375","135","0.363"
"2022","England","18","EU (excluding UK)","Female","325","90","0.28300000000000003"
"2023","England","18","EU (excluding UK)","Female","255","90","0.34900000000000003"
"2019","Northern Ireland","18","EU (excluding UK)","Female","100","15","0.16"
"2020","Northern Ireland","18","EU (excluding UK)","Female","115","25","0.2"
"2021","Northern Ireland","18","EU (excluding UK)","Female","215","30","0.149"
"2022","Northern Ireland","18","EU (excluding UK)","Female","340","85","0.25"
"2023","Northern Ireland","18","EU (excluding UK)","Female","300","165","0.553"
"2019","Scotland","18","EU (excluding UK)","Female","355","90","0.254"
"2020","Scotland","18","EU (excluding UK)","Female","420","130","0.314"
"2021","Scotland","18","EU (excluding UK)","Female","355","100","0.279"
"2022","Scotland","18","EU (excluding UK)","Female","135","40","0.289"
"2023","Scotland","18","EU (excluding UK)","Female","80","35","0.41200000000000003"
"2019","Wales","18","EU (excluding UK)","Female","35","5"," "
"2020","Wales","18","EU (excluding UK)","Female","20","5"," "
"2021","Wales","18","EU (excluding UK)","Female","20","5"," "
"2022","Wales","18","EU (excluding UK)","Female","40","5"," "
"2023","Wales","18","EU (excluding UK)","Female","20","5"," "
"2019","England","19","EU (excluding UK)","Female","400","135","0.338"
"2020","England","19","EU (excluding UK)","Female","410","140","0.341"
"2021","England","19","EU (excluding UK)","Female","425","150","0.353"
"2022","England","19","EU (excluding UK)","Female","330","120","0.37"
"2023","England","19","EU (excluding UK)","Female","295","100","0.336"
"2019","Northern Ireland","19","EU (excluding UK)","Female","80","15","0.2"
"2020","Northern Ireland","19","EU (excluding UK)","Female","65","15","0.215"
"2021","Northern Ireland","19","EU (excluding UK)","Female","145","25","0.159"
"2022","Northern Ireland","19","EU (excluding UK)","Female","200","30","0.15"
"2023","Northern Ireland","19","EU (excluding UK)","Female","180","75","0.422"
"2019","Scotland","19","EU (excluding UK)","Female","595","195","0.329"
"2020","Scotland","19","EU (excluding UK)","Female","555","200","0.36"
"2021","Scotland","19","EU (excluding UK)","Female","490","155","0.316"
"2022","Scotland","19","EU (excluding UK)","Female","190","60","0.311"
"2023","Scotland","19","EU (excluding UK)","Female","110","45","0.4"
"2019","Wales","19","EU (excluding UK)","Female","40","10","0.275"
"2020","Wales","19","EU (excluding UK)","Female","20","0"," "
"2021","Wales","19","EU (excluding UK)","Female","55","10"," "
"2022","Wales","19","EU (excluding UK)","Female","25","5"," "
"2023","Wales","19","EU (excluding UK)","Female","25","5"," "
"2019","England","20","EU (excluding UK)","Female","200","60","0.295"
"2020","England","20","EU (excluding UK)","Female","195","60","0.313"
"2021","England","20","EU (excluding UK)","Female","230","70","0.313"
"2022","England","20","EU (excluding UK)","Female","205","55","0.278"
"2023","England","20","EU (excluding UK)","Female","145","40","0.262"
"2019","Northern Ireland","20","EU (excluding UK)","Female","50","5"," "
"2020","Northern Ireland","20","EU (excluding UK)","Female","55","10"," "
"2021","Northern Ireland","20","EU (excluding UK)","Female","60","10"," "
"2022","Northern Ireland","20","EU (excluding UK)","Female","100","15","0.17"
"2023","Northern Ireland","20","EU (excluding UK)","Female","85","25","0.306"
"2019","Scotland","20","EU (excluding UK)","Female","320","105","0.334"
"2020","Scotland","20","EU (excluding UK)","Female","300","100","0.337"
"2021","Scotland","20","EU (excluding UK)","Female","260","90","0.34600000000000003"
"2022","Scotland","20","EU (excluding UK)","Female","120","40","0.342"
"2023","Scotland","20","EU (excluding UK)","Female","70","30","0.443"
"2019","Wales","20","EU (excluding UK)","Female","25","0"," "
"2020","Wales","20","EU (excluding UK)","Female","25","5"," "
