"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2019","Main scheme firm choice","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","135"
"2020","Main scheme firm choice","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","120"
"2021","Main scheme firm choice","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","110"
"2022","Main scheme firm choice","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","90"
"2023","Main scheme firm choice","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","75"
"2022","Other main scheme choice","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","5"
"2023","Other main scheme choice","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","10"
"2022","Main scheme firm choice","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","95"
"2023","Main scheme firm choice","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","105"
"2022","Other main scheme choice","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","5"
"2023","Other main scheme choice","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","10"
"2022","Main scheme firm choice","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","50"
"2023","Main scheme firm choice","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","40"
"2022","Main scheme firm choice","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","20"
"2023","Main scheme firm choice","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","15"
"2022","Main scheme firm choice","35 and over","Wales","Male","Main scheme applicant","Main scheme application","25"
"2023","Main scheme firm choice","35 and over","Wales","Male","Main scheme applicant","Main scheme application","10"
"2022","Main scheme firm choice","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5"
"2023","Main scheme firm choice","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5"
"2022","Main scheme firm choice","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","5"
"2023","Main scheme firm choice","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10"
"2022","Main scheme firm choice","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10"
"2021","Main scheme firm choice","25 - 29","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","30 - 34","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","30 - 34","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","5"
"2020","All","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","5"
"2022","All","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","5"
"2023","All","21 - 24","England","Female","Not main scheme applicant","Not main scheme application","5"
"2019","All","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","5"
"2020","All","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","5"
"2021","All","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","5"
"2023","All","25 - 29","England","Female","Not main scheme applicant","Not main scheme application","5"
"2020","All","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","5"
"2021","All","30 - 34","England","Female","Not main scheme applicant","Not main scheme application","5"
"2019","All","35 and over","England","Female","Not main scheme applicant","Not main scheme application","5"
"2020","All","35 and over","England","Female","Not main scheme applicant","Not main scheme application","10"
"2021","All","35 and over","England","Female","Not main scheme applicant","Not main scheme application","5"
"2022","All","35 and over","England","Female","Not main scheme applicant","Not main scheme application","5"
"2023","All","35 and over","England","Female","Not main scheme applicant","Not main scheme application","10"
"2019","All","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2020","All","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2021","All","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2022","All","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2023","All","21 - 24","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2019","All","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2020","All","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","20"
"2021","All","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","5"
"2022","All","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2023","All","25 - 29","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2019","All","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","5"
"2020","All","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","5"
"2022","All","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","5"
"2023","All","30 - 34","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2019","All","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2020","All","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2021","All","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2022","All","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","10"
"2023","All","35 and over","Scotland","Female","Not main scheme applicant","Not main scheme application","15"
"2022","All","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","25"
"2023","All","21 - 24","Wales","Female","Not main scheme applicant","Not main scheme application","35"
"2022","All","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","15"
"2023","All","25 - 29","Wales","Female","Not main scheme applicant","Not main scheme application","5"
"2022","All","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","5"
"2023","All","30 - 34","Wales","Female","Not main scheme applicant","Not main scheme application","5"
"2022","All","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","10"
"2023","All","35 and over","Wales","Female","Not main scheme applicant","Not main scheme application","5"
"2020","All","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5"
"2022","All","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5"
"2023","All","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10"
"2020","All","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5"
"2022","All","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5"
"2023","All","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5"
"2019","All","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","10"
"2020","All","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","10"
"2021","All","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5"
"2022","All","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","10"
"2023","All","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5"
"2019","All","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","10"
"2020","All","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","20"
"2021","All","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5"
"2022","All","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5"
"2023","All","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5"
