"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","Asian","35 and over","All","All","Main scheme applicant","All","45","15","0.34"
"2023","Asian","35 and over","All","All","Main scheme applicant","All","50","20","0.38"
"2019","Mixed","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2020","Mixed","35 and over","All","All","Main scheme applicant","All","20","10","0.55"
"2021","Mixed","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2022","Mixed","35 and over","All","All","Main scheme applicant","All","15","5"," "
"2023","Mixed","35 and over","All","All","Main scheme applicant","All","20","10","0.667"
"2019","Other","35 and over","All","All","Main scheme applicant","All","15","5"," "
"2020","Other","35 and over","All","All","Main scheme applicant","All","20","10"," "
"2021","Other","35 and over","All","All","Main scheme applicant","All","15","5"," "
"2022","Other","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2023","Other","35 and over","All","All","Main scheme applicant","All","15","5"," "
"2019","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","20","10","0.5"
"2020","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2021","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","30","15","0.464"
"2022","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2023","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","25","10"," "
"2019","All","21 - 24","All","All","Not main scheme applicant","All","25","20","0.88"
"2020","All","21 - 24","All","All","Not main scheme applicant","All","45","35","0.778"
"2021","All","21 - 24","All","All","Not main scheme applicant","All","25","20","0.741"
"2022","All","21 - 24","All","All","Not main scheme applicant","All","90","70","0.789"
"2023","All","21 - 24","All","All","Not main scheme applicant","All","110","90","0.8240000000000001"
"2019","All","25 - 29","All","All","Not main scheme applicant","All","35","30","0.8240000000000001"
"2020","All","25 - 29","All","All","Not main scheme applicant","All","65","55","0.833"
"2021","All","25 - 29","All","All","Not main scheme applicant","All","20","15","0.684"
"2022","All","25 - 29","All","All","Not main scheme applicant","All","65","50","0.773"
"2023","All","25 - 29","All","All","Not main scheme applicant","All","60","50","0.845"
"2019","All","30 - 34","All","All","Not main scheme applicant","All","10","5"," "
"2020","All","30 - 34","All","All","Not main scheme applicant","All","20","15","0.81"
"2021","All","30 - 34","All","All","Not main scheme applicant","All","10","10"," "
"2022","All","30 - 34","All","All","Not main scheme applicant","All","20","15","0.636"
"2023","All","30 - 34","All","All","Not main scheme applicant","All","30","25","0.862"
"2019","All","35 and over","All","All","Not main scheme applicant","All","35","20","0.667"
"2020","All","35 and over","All","All","Not main scheme applicant","All","50","40","0.731"
"2021","All","35 and over","All","All","Not main scheme applicant","All","30","25","0.742"
"2022","All","35 and over","All","All","Not main scheme applicant","All","55","40","0.741"
"2023","All","35 and over","All","All","Not main scheme applicant","All","65","50","0.8250000000000001"
"2019","All","18","All","All","Main scheme applicant","All","15","0"," "
"2020","All","18","All","All","Main scheme applicant","All","30","0"," "
"2021","All","18","All","All","Main scheme applicant","All","25","0"," "
"2022","All","18","All","All","Main scheme applicant","All","50","0"," "
"2023","All","18","All","All","Main scheme applicant","All","40","0"," "
"2019","All","19","All","All","Main scheme applicant","All","10","0"," "
"2020","All","19","All","All","Main scheme applicant","All","5","0"," "
"2021","All","19","All","All","Main scheme applicant","All","5","0"," "
"2022","All","19","All","All","Main scheme applicant","All","15","0"," "
"2023","All","19","All","All","Main scheme applicant","All","15","0"," "
"2019","All","20","All","All","Main scheme applicant","All","5","0"," "
"2020","All","20","All","All","Main scheme applicant","All","10","0"," "
"2021","All","20","All","All","Main scheme applicant","All","15","0"," "
"2022","All","20","All","All","Main scheme applicant","All","15","0"," "
"2023","All","20","All","All","Main scheme applicant","All","15","0"," "
"2019","All","21 - 24","All","All","Main scheme applicant","All","1700","870","0.512"
"2020","All","21 - 24","All","All","Main scheme applicant","All","1780","920","0.518"
"2021","All","21 - 24","All","All","Main scheme applicant","All","2265","950","0.419"
"2022","All","21 - 24","All","All","Main scheme applicant","All","2365","1355","0.5720000000000001"
"2023","All","21 - 24","All","All","Main scheme applicant","All","2050","1250","0.61"
"2019","All","25 - 29","All","All","Main scheme applicant","All","1385","730","0.528"
"2020","All","25 - 29","All","All","Main scheme applicant","All","1385","730","0.528"
"2021","All","25 - 29","All","All","Main scheme applicant","All","1730","775","0.448"
"2022","All","25 - 29","All","All","Main scheme applicant","All","1410","795","0.562"
"2023","All","25 - 29","All","All","Main scheme applicant","All","1100","645","0.587"
"2019","All","30 - 34","All","All","Main scheme applicant","All","625","295","0.47000000000000003"
"2020","All","30 - 34","All","All","Main scheme applicant","All","655","345","0.528"
"2021","All","30 - 34","All","All","Main scheme applicant","All","745","295","0.399"
"2022","All","30 - 34","All","All","Main scheme applicant","All","620","355","0.5690000000000001"
"2023","All","30 - 34","All","All","Main scheme applicant","All","475","270","0.5650000000000001"
"2019","All","35 and over","All","All","Main scheme applicant","All","1110","500","0.451"
"2020","All","35 and over","All","All","Main scheme applicant","All","1170","550","0.46900000000000003"
"2021","All","35 and over","All","All","Main scheme applicant","All","1255","490","0.389"
"2022","All","35 and over","All","All","Main scheme applicant","All","985","505","0.511"
"2023","All","35 and over","All","All","Main scheme applicant","All","795","435","0.545"
"2019","White","All","All","All","Not main scheme applicant","All","90","70","0.787"
"2020","White","All","All","All","Not main scheme applicant","All","160","125","0.789"
"2021","White","All","All","All","Not main scheme applicant","All","75","55","0.74"
"2022","White","All","All","All","Not main scheme applicant","All","195","150","0.764"
"2023","White","All","All","All","Not main scheme applicant","All","225","190","0.848"
"2021","Black","All","All","All","Not main scheme applicant","All","5","5"," "
"2023","Black","All","All","All","Not main scheme applicant","All","5","0"," "
"2019","Asian","All","All","All","Not main scheme applicant","All","5","5"," "
"2020","Asian","All","All","All","Not main scheme applicant","All","10","10"," "
"2021","Asian","All","All","All","Not main scheme applicant","All","5","5"," "
"2022","Asian","All","All","All","Not main scheme applicant","All","15","10"," "
"2023","Asian","All","All","All","Not main scheme applicant","All","10","10"," "
"2019","Mixed","All","All","All","Not main scheme applicant","All","5","0"," "
"2022","Mixed","All","All","All","Not main scheme applicant","All","10","5"," "
"2023","Mixed","All","All","All","Not main scheme applicant","All","5","5"," "
"2019","Other","All","All","All","Not main scheme applicant","All","5","5"," "
"2020","Other","All","All","All","Not main scheme applicant","All","5","5"," "
"2023","Other","All","All","All","Not main scheme applicant","All","5","5"," "
"2020","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","5","5"," "
"2022","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","10","10"," "
"2023","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","10","5"," "
"2019","White","All","All","All","Main scheme applicant","All","4500","2270","0.504"
"2020","White","All","All","All","Main scheme applicant","All","4690","2405","0.513"
"2021","White","All","All","All","Main scheme applicant","All","5640","2355","0.418"
"2022","White","All","All","All","Main scheme applicant","All","5105","2840","0.557"
"2023","White","All","All","All","Main scheme applicant","All","4105","2415","0.589"
"2019","Black","All","All","All","Main scheme applicant","All","35","10"," "
"2020","Black","All","All","All","Main scheme applicant","All","45","10","0.233"
"2021","Black","All","All","All","Main scheme applicant","All","40","15","0.333"
"2022","Black","All","All","All","Main scheme applicant","All","40","15","0.342"
"2023","Black","All","All","All","Main scheme applicant","All","45","15","0.277"
"2019","Asian","All","All","All","Main scheme applicant","All","180","70","0.382"
"2020","Asian","All","All","All","Main scheme applicant","All","150","70","0.453"
"2021","Asian","All","All","All","Main scheme applicant","All","180","70","0.382"
"2022","Asian","All","All","All","Main scheme applicant","All","145","60","0.431"
"2023","Asian","All","All","All","Main scheme applicant","All","155","75","0.487"
"2019","Mixed","All","All","All","Main scheme applicant","All","70","30","0.41400000000000003"
"2020","Mixed","All","All","All","Main scheme applicant","All","70","35","0.458"
"2021","Mixed","All","All","All","Main scheme applicant","All","80","35","0.427"
"2022","Mixed","All","All","All","Main scheme applicant","All","100","50","0.531"
"2023","Mixed","All","All","All","Main scheme applicant","All","95","55","0.594"
"2019","Other","All","All","All","Main scheme applicant","All","25","5"," "
"2020","Other","All","All","All","Main scheme applicant","All","35","15","0.417"
"2021","Other","All","All","All","Main scheme applicant","All","30","10","0.323"
"2022","Other","All","All","All","Main scheme applicant","All","35","15","0.361"
"2023","Other","All","All","All","Main scheme applicant","All","35","15","0.459"
"2019","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","50","20","0.429"
"2020","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","45","20","0.41300000000000003"
"2021","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","75","30","0.405"
"2022","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","45","25","0.587"
"2023","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","50","25","0.47900000000000004"
"2019","All","All","All","All","Not main scheme applicant","All","100","80","0.775"
"2020","All","All","All","All","Not main scheme applicant","All","185","145","0.788"
"2021","All","All","All","All","Not main scheme applicant","All","85","65","0.747"
"2022","All","All","All","All","Not main scheme applicant","All","230","175","0.759"
"2023","All","All","All","All","Not main scheme applicant","All","260","215","0.833"
"2019","All","All","All","All","Main scheme applicant","All","4855","2400","0.494"
"2020","All","All","All","All","Main scheme applicant","All","5035","2550","0.506"
"2021","All","All","All","All","Main scheme applicant","All","6045","2510","0.41500000000000004"
"2022","All","All","All","All","Main scheme applicant","All","5465","3010","0.55"
"2023","All","All","All","All","Main scheme applicant","All","4485","2600","0.58"
"2020","White","18","England","Female","All","All","5","0"," "
"2022","White","18","England","Female","All","All","5","0"," "
