"Year","Care responsibility status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Has carer responsibility","All","Wales","All","Main scheme applicant","Not main scheme application","110","95","0.848","0"
"2023","Not declared","All","Northern Ireland","All","Main scheme applicant","Main scheme application","260","165","0.637","0"
"2023","Not declared","All","England","All","Main scheme applicant","Main scheme application","9155","5755","0.629","0"
"2023","Not declared","All","Scotland","All","Main scheme applicant","Main scheme application","555","390","0.704","0"
"2023","Not declared","All","Wales","All","Main scheme applicant","Main scheme application","235","160","0.6950000000000001","0"
"2023","Does not have carer responsibility","All","Northern Ireland","All","Main scheme applicant","Main scheme application","16335","10640","0.651","0"
"2023","Does not have carer responsibility","All","England","All","Main scheme applicant","Main scheme application","412415","282515","0.685","0"
"2023","Does not have carer responsibility","All","Scotland","All","Main scheme applicant","Main scheme application","40260","29380","0.73","0"
"2023","Does not have carer responsibility","All","Wales","All","Main scheme applicant","Main scheme application","19915","14675","0.737","0"
"2023","Has carer responsibility","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1030","560","0.543","0"
"2023","Has carer responsibility","All","England","All","Main scheme applicant","Main scheme application","24905","14925","0.599","0"
"2023","Has carer responsibility","All","Scotland","All","Main scheme applicant","Main scheme application","3320","2165","0.653","0"
"2023","Has carer responsibility","All","Wales","All","Main scheme applicant","Main scheme application","1175","765","0.653","0"
"2023","All","All","Northern Ireland","All","Not main scheme applicant","Not main scheme application","390","340","0.874","65"
"2023","All","All","England","All","Not main scheme applicant","Not main scheme application","64590","59310","0.918","3275"
"2023","All","All","Scotland","All","Not main scheme applicant","Not main scheme application","3490","3175","0.91","420"
"2023","All","All","Wales","All","Not main scheme applicant","Not main scheme application","1905","1735","0.912","190"
"2023","All","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","1630","1320","0.811","0"
"2023","All","All","England","All","Main scheme applicant","Not main scheme application","58260","51520","0.884","0"
"2023","All","All","Scotland","All","Main scheme applicant","Not main scheme application","2340","1730","0.738","0"
"2023","All","All","Wales","All","Main scheme applicant","Not main scheme application","1890","1665","0.88","0"
"2023","All","All","Northern Ireland","All","Main scheme applicant","Main scheme application","17625","11365","0.645","0"
"2023","All","All","England","All","Main scheme applicant","Main scheme application","446475","303195","0.679","0"
"2023","All","All","Scotland","All","Main scheme applicant","Main scheme application","44130","31940","0.724","0"
"2023","All","All","Wales","All","Main scheme applicant","Main scheme application","21325","15605","0.732","0"
"2023","Not declared","17 and under","All","All","Not main scheme applicant","Not main scheme application","365","355","0.972","0"
"2023","Does not have carer responsibility","17 and under","All","All","Not main scheme applicant","Not main scheme application","140","110","0.789","35"
"2023","Has carer responsibility","17 and under","All","All","Not main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Not declared","18","All","All","Not main scheme applicant","Not main scheme application","2740","2630","0.96","10"
"2023","Does not have carer responsibility","18","All","All","Not main scheme applicant","Not main scheme application","2145","1930","0.899","315"
"2023","Has carer responsibility","18","All","All","Not main scheme applicant","Not main scheme application","100","90","0.911","5"
"2023","Not declared","19","All","All","Not main scheme applicant","Not main scheme application","4220","4025","0.9530000000000001","15"
"2023","Does not have carer responsibility","19","All","All","Not main scheme applicant","Not main scheme application","4765","4295","0.901","490"
"2023","Has carer responsibility","19","All","All","Not main scheme applicant","Not main scheme application","135","125","0.919","15"
"2023","Not declared","20","All","All","Not main scheme applicant","Not main scheme application","3290","3110","0.9450000000000001","15"
"2023","Does not have carer responsibility","20","All","All","Not main scheme applicant","Not main scheme application","3040","2685","0.883","410"
"2023","Has carer responsibility","20","All","All","Not main scheme applicant","Not main scheme application","85","75","0.869","10"
"2023","Not declared","21 - 24","All","All","Not main scheme applicant","Not main scheme application","8755","8215","0.9380000000000001","30"
"2023","Does not have carer responsibility","21 - 24","All","All","Not main scheme applicant","Not main scheme application","4455","3770","0.846","795"
"2023","Has carer responsibility","21 - 24","All","All","Not main scheme applicant","Not main scheme application","200","165","0.8150000000000001","40"
"2023","Not declared","25 - 29","All","All","Not main scheme applicant","Not main scheme application","7610","7195","0.9450000000000001","15"
"2023","Does not have carer responsibility","25 - 29","All","All","Not main scheme applicant","Not main scheme application","1525","1225","0.805","395"
"2023","Has carer responsibility","25 - 29","All","All","Not main scheme applicant","Not main scheme application","155","115","0.735","40"
"2023","Not declared","30 - 34","All","All","Not main scheme applicant","Not main scheme application","6915","6525","0.9440000000000001","10"
"2023","Does not have carer responsibility","30 - 34","All","All","Not main scheme applicant","Not main scheme application","920","695","0.755","240"
"2023","Has carer responsibility","30 - 34","All","All","Not main scheme applicant","Not main scheme application","195","145","0.741","55"
"2023","Not declared","35 and over","All","All","Not main scheme applicant","Not main scheme application","16145","15245","0.9440000000000001","35"
"2023","Does not have carer responsibility","35 and over","All","All","Not main scheme applicant","Not main scheme application","1955","1470","0.751","695"
"2023","Has carer responsibility","35 and over","All","All","Not main scheme applicant","Not main scheme application","515","375","0.727","280"
"2023","Not declared","17 and under","All","All","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Does not have carer responsibility","17 and under","All","All","Main scheme applicant","Not main scheme application","190","130","0.684","0"
"2023","Has carer responsibility","17 and under","All","All","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","Not declared","18","All","All","Main scheme applicant","Not main scheme application","490","445","0.912","0"
"2023","Does not have carer responsibility","18","All","All","Main scheme applicant","Not main scheme application","41195","37875","0.919","0"
"2023","Has carer responsibility","18","All","All","Main scheme applicant","Not main scheme application","1895","1700","0.896","0"
"2023","Not declared","19","All","All","Main scheme applicant","Not main scheme application","170","145","0.848","0"
"2023","Does not have carer responsibility","19","All","All","Main scheme applicant","Not main scheme application","9010","7845","0.871","0"
"2023","Has carer responsibility","19","All","All","Main scheme applicant","Not main scheme application","465","400","0.859","0"
"2023","Not declared","20","All","All","Main scheme applicant","Not main scheme application","55","45","0.772","0"
"2023","Does not have carer responsibility","20","All","All","Main scheme applicant","Not main scheme application","2800","2300","0.8210000000000001","0"
