"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Unknown or Prefer Not To Say","18","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","White","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","65","10","0.167"
"2020","White","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","70","10"," "
"2021","White","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","85","5"," "
"2022","White","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","80","15","0.16"
"2023","White","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","70","5"," "
"2019","White","19","England","Female","Main scheme applicant","Main scheme application","555","230","0.41300000000000003"
"2020","White","19","England","Female","Main scheme applicant","Main scheme application","520","210","0.398"
"2021","White","19","England","Female","Main scheme applicant","Main scheme application","605","205","0.34"
"2022","White","19","England","Female","Main scheme applicant","Main scheme application","565","170","0.299"
"2023","White","19","England","Female","Main scheme applicant","Main scheme application","440","160","0.362"
"2019","White","19","Scotland","Female","Main scheme applicant","Main scheme application","90","25","0.289"
"2020","White","19","Scotland","Female","Main scheme applicant","Main scheme application","80","25","0.342"
"2021","White","19","Scotland","Female","Main scheme applicant","Main scheme application","105","15","0.132"
"2022","White","19","Scotland","Female","Main scheme applicant","Main scheme application","90","20","0.20700000000000002"
"2023","White","19","Scotland","Female","Main scheme applicant","Main scheme application","90","30","0.326"
"2019","White","19","Wales","Female","Main scheme applicant","Main scheme application","60","10","0.20700000000000002"
"2020","White","19","Wales","Female","Main scheme applicant","Main scheme application","55","15","0.28300000000000003"
"2021","White","19","Wales","Female","Main scheme applicant","Main scheme application","80","15","0.167"
"2022","White","19","Wales","Female","Main scheme applicant","Main scheme application","55","15","0.302"
"2023","White","19","Wales","Female","Main scheme applicant","Main scheme application","35","5"," "
"2019","Black","19","England","Female","Main scheme applicant","Main scheme application","170","55","0.324"
"2020","Black","19","England","Female","Main scheme applicant","Main scheme application","170","55","0.337"
"2021","Black","19","England","Female","Main scheme applicant","Main scheme application","235","55","0.231"
"2022","Black","19","England","Female","Main scheme applicant","Main scheme application","200","25","0.131"
"2023","Black","19","England","Female","Main scheme applicant","Main scheme application","205","60","0.28200000000000003"
"2019","Black","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Black","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Black","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Black","19","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Black","19","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Asian","19","England","Female","Main scheme applicant","Main scheme application","105","15","0.16"
"2020","Asian","19","England","Female","Main scheme applicant","Main scheme application","125","35","0.264"
"2021","Asian","19","England","Female","Main scheme applicant","Main scheme application","155","40","0.242"
"2022","Asian","19","England","Female","Main scheme applicant","Main scheme application","175","35","0.213"
"2023","Asian","19","England","Female","Main scheme applicant","Main scheme application","125","35","0.264"
"2022","Asian","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Asian","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Asian","19","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Asian","19","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Mixed","19","England","Female","Main scheme applicant","Main scheme application","40","15","0.421"
"2020","Mixed","19","England","Female","Main scheme applicant","Main scheme application","45","10","0.273"
"2021","Mixed","19","England","Female","Main scheme applicant","Main scheme application","55","15","0.245"
"2022","Mixed","19","England","Female","Main scheme applicant","Main scheme application","55","10"," "
"2023","Mixed","19","England","Female","Main scheme applicant","Main scheme application","40","15","0.385"
"2022","Mixed","19","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Other","19","England","Female","Main scheme applicant","Main scheme application","15","10"," "
"2020","Other","19","England","Female","Main scheme applicant","Main scheme application","25","5"," "
"2021","Other","19","England","Female","Main scheme applicant","Main scheme application","25","0"," "
"2022","Other","19","England","Female","Main scheme applicant","Main scheme application","30","5"," "
"2023","Other","19","England","Female","Main scheme applicant","Main scheme application","20","5"," "
"2019","Unknown or Prefer Not To Say","19","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","19","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","19","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","19","England","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Unknown or Prefer Not To Say","19","England","Female","Main scheme applicant","Main scheme application","10","5"," "
"2019","White","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","30","0"," "
"2020","White","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","25","0"," "
"2021","White","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","30","0"," "
"2022","White","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","35","0"," "
"2023","White","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","35","5"," "
"2019","White","20","England","Female","Main scheme applicant","Main scheme application","330","135","0.41200000000000003"
"2020","White","20","England","Female","Main scheme applicant","Main scheme application","330","140","0.424"
"2021","White","20","England","Female","Main scheme applicant","Main scheme application","370","115","0.315"
"2022","White","20","England","Female","Main scheme applicant","Main scheme application","350","105","0.298"
"2023","White","20","England","Female","Main scheme applicant","Main scheme application","295","115","0.389"
"2019","White","20","Scotland","Female","Main scheme applicant","Main scheme application","45","10"," "
"2020","White","20","Scotland","Female","Main scheme applicant","Main scheme application","60","10","0.186"
"2021","White","20","Scotland","Female","Main scheme applicant","Main scheme application","60","10","0.167"
"2022","White","20","Scotland","Female","Main scheme applicant","Main scheme application","65","15","0.234"
"2023","White","20","Scotland","Female","Main scheme applicant","Main scheme application","40","5"," "
"2019","White","20","Wales","Female","Main scheme applicant","Main scheme application","30","5"," "
"2020","White","20","Wales","Female","Main scheme applicant","Main scheme application","25","5"," "
"2021","White","20","Wales","Female","Main scheme applicant","Main scheme application","40","10"," "
