"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","White","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Black","20","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Black","20","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Black","20","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Asian","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Asian","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Asian","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Asian","20","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","White","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.75"
"2020","White","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","30","30","0.969"
"2021","White","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","15","15","1"
"2022","White","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.833"
"2023","White","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.8"
"2020","White","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","White","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","White","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","White","21 - 24","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Black","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","Black","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","10","0.833"
"2021","Black","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Black","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Black","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","30","20","0.643"
"2019","Asian","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Asian","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Asian","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Asian","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Asian","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.786"
"2019","Mixed","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Mixed","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Mixed","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Other","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Unknown or Prefer Not To Say","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","White","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","30","25","0.897"
"2020","White","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","55","50","0.909"
"2021","White","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.8"
"2022","White","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","25","20","0.9570000000000001"
"2023","White","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.684"
"2019","White","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","White","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","White","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","White","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","10","10","0.909"
"2020","White","25 - 29","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","White","25 - 29","Wales","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","White","25 - 29","Wales","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Black","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Black","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","10"," "
"2021","Black","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","15","0.875"
"2022","Black","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","15","0.765"
"2023","Black","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","30","15","0.586"
"2020","Asian","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Asian","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Asian","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Mixed","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Mixed","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Mixed","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Unknown or Prefer Not To Say","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2021","Unknown or Prefer Not To Say","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Unknown or Prefer Not To Say","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","White","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","White","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","35","30","0.784"
"2021","White","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.7000000000000001"
"2022","White","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","15","15","0.8130000000000001"
"2023","White","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.714"
"2022","White","30 - 34","Scotland","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","White","30 - 34","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Black","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","25","20","0.833"
