"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2023","Main scheme firm choice","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","40"
"2021","Other main scheme choice","18","Wales","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","18","Wales","Female","Main scheme applicant","Main scheme application","20"
"2020","Main scheme firm choice","18","Wales","Female","Main scheme applicant","Main scheme application","35"
"2021","Main scheme firm choice","18","Wales","Female","Main scheme applicant","Main scheme application","45"
"2022","Main scheme firm choice","18","Wales","Female","Main scheme applicant","Main scheme application","45"
"2023","Main scheme firm choice","18","Wales","Female","Main scheme applicant","Main scheme application","35"
"2019","Main scheme firm choice","19","Wales","Female","Main scheme applicant","Main scheme application","15"
"2020","Main scheme firm choice","19","Wales","Female","Main scheme applicant","Main scheme application","15"
"2021","Main scheme firm choice","19","Wales","Female","Main scheme applicant","Main scheme application","10"
"2022","Main scheme firm choice","19","Wales","Female","Main scheme applicant","Main scheme application","15"
"2023","Main scheme firm choice","19","Wales","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","20","Wales","Female","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","20","Wales","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","20","Wales","Female","Main scheme applicant","Main scheme application","10"
"2022","Main scheme firm choice","20","Wales","Female","Main scheme applicant","Main scheme application","10"
"2023","Main scheme firm choice","20","Wales","Female","Main scheme applicant","Main scheme application","10"
"2023","Other main scheme choice","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","40"
"2020","Main scheme firm choice","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","30"
"2021","Main scheme firm choice","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","25"
"2022","Main scheme firm choice","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","20"
"2023","Main scheme firm choice","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","20"
"2023","Other main scheme choice","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","25"
"2020","Main scheme firm choice","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","40"
"2021","Main scheme firm choice","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","40"
"2022","Main scheme firm choice","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","30"
"2023","Main scheme firm choice","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","30"
"2019","Main scheme firm choice","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","20"
"2020","Main scheme firm choice","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","30"
"2021","Main scheme firm choice","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","30"
"2022","Main scheme firm choice","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","30"
"2023","Main scheme firm choice","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","30"
"2023","Other main scheme choice","35 and over","Wales","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","35 and over","Wales","Female","Main scheme applicant","Main scheme application","20"
"2020","Main scheme firm choice","35 and over","Wales","Female","Main scheme applicant","Main scheme application","20"
"2021","Main scheme firm choice","35 and over","Wales","Female","Main scheme applicant","Main scheme application","20"
"2022","Main scheme firm choice","35 and over","Wales","Female","Main scheme applicant","Main scheme application","25"
"2023","Main scheme firm choice","35 and over","Wales","Female","Main scheme applicant","Main scheme application","25"
"2020","Main scheme firm choice","18","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","18","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2022","Main scheme firm choice","18","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2022","Main scheme firm choice","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2023","Main scheme firm choice","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5"
"2022","Other main scheme choice","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2023","Main scheme firm choice","18","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2023","Main scheme firm choice","19","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2020","Main scheme firm choice","20","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2019","Main scheme firm choice","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","10"
"2020","Main scheme firm choice","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2023","Main scheme firm choice","21 - 24","EU (excluding UK)","Female","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","18","England","Male","Main scheme applicant","Main scheme application","5"
"2022","Main scheme firm choice","18","England","Male","Main scheme applicant","Main scheme application","5"
"2022","Main scheme firm choice","21 - 24","England","Male","Main scheme applicant","Main scheme application","5"
"2021","Main scheme firm choice","25 - 29","England","Male","Main scheme applicant","Main scheme application","5"
"2022","Main scheme firm choice","30 - 34","England","Male","Main scheme applicant","Main scheme application","5"
"2019","All","18","England","Female","Not main scheme applicant","Not main scheme application","5"
"2020","All","18","England","Female","Not main scheme applicant","Not main scheme application","5"
"2023","All","18","England","Female","Not main scheme applicant","Not main scheme application","5"
