"Year","MEM quintile","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants","Population estimate","Entry rate"
"2023","Quintile 4","All","All","Female","Not main scheme applicant","Not main scheme application","450","80310","0.006"
"2023","Quintile 5","All","All","Female","Not main scheme applicant","Not main scheme application","410","113710","0.004"
"2006","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","210","83090","0.003"
"2006","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","250","71120","0.004"
"2006","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","300","64560","0.005"
"2006","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","250","44530","0.006"
"2006","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","220","45470","0.005"
"2007","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","180","81030","0.002"
"2007","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","280","70630","0.004"
"2007","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","290","64320","0.004"
"2007","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","220","45000","0.005"
"2007","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","200","45650","0.004"
"2008","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","220","82640","0.003"
"2008","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","290","72790","0.004"
"2008","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","320","67120","0.005"
"2008","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","230","46480","0.005"
"2008","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","190","46540","0.004"
"2009","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","190","82020","0.002"
"2009","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","240","72740","0.003"
"2009","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","240","66570","0.004"
"2009","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","180","46350","0.004"
"2009","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","140","46970","0.003"
"2010","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","80","81890","0.001"
"2010","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","110","72190","0.001"
"2010","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","130","67420","0.002"
"2010","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","90","47660","0.002"
"2010","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","70","47450","0.002"
"2011","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","80","80150","0.001"
"2011","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","110","70750","0.002"
"2011","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","120","66320","0.002"
"2011","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","110","46350","0.002"
"2011","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","70","46480","0.001"
"2012","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","180","78200","0.002"
"2012","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","240","70550","0.003"
"2012","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","240","67670","0.004"
"2012","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","180","47330","0.004"
"2012","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","190","46990","0.004"
"2013","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","170","77300","0.002"
"2013","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","240","68920","0.004"
"2013","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","250","66210","0.004"
"2013","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","220","46600","0.005"
"2013","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","240","46850","0.005"
"2014","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","190","76540","0.002"
"2014","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","230","67700","0.003"
"2014","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","220","65900","0.003"
"2014","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","190","46540","0.004"
"2014","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","180","46970","0.004"
"2015","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","220","78610","0.003"
"2015","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","270","68600","0.004"
"2015","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","280","66960","0.004"
"2015","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","160","46990","0.003"
"2015","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","180","47850","0.004"
"2016","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","220","79180","0.003"
"2016","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","290","66540","0.004"
"2016","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","280","66300","0.004"
"2016","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","210","47040","0.004"
"2016","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","190","47810","0.004"
"2017","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","280","77810","0.004"
"2017","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","300","65600","0.005"
"2017","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","330","66130","0.005"
"2017","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","270","47030","0.006"
"2017","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","250","47750","0.005"
"2018","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","310","75270","0.004"
"2018","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","360","63590","0.006"
"2018","Quintile 3","All","All","Male","Not main scheme applicant","Not main scheme application","400","65310","0.006"
"2018","Quintile 4","All","All","Male","Not main scheme applicant","Not main scheme application","310","46130","0.007"
"2018","Quintile 5","All","All","Male","Not main scheme applicant","Not main scheme application","240","47040","0.005"
"2019","Quintile 1","All","All","Male","Not main scheme applicant","Not main scheme application","420","72110","0.006"
"2019","Quintile 2","All","All","Male","Not main scheme applicant","Not main scheme application","480","61550","0.008"
