"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","International","Not EU","Kuwait","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Malawi","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Malawi","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Malawi","All","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","Malawi","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Malaysia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Malaysia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Malaysia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Malaysia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Malaysia","All","Female","Main scheme applicant","All","15","5"," ","0"
"2020","International","Not EU","Mauritius","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Mauritius","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Morocco","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Oman","All","Female","Main scheme applicant","All","5","5"," ","0"
"2019","International","Not EU","Nepal","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","Nepal","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","Nepal","All","Female","Main scheme applicant","All","15","5"," ","0"
"2022","International","Not EU","Nepal","All","Female","Main scheme applicant","All","20","5"," ","0"
"2023","International","Not EU","Nepal","All","Female","Main scheme applicant","All","15","10"," ","0"
"2022","International","Not EU","New Zealand","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Nigeria","All","Female","Main scheme applicant","All","185","30","0.156","0"
"2020","International","Not EU","Nigeria","All","Female","Main scheme applicant","All","360","70","0.198","0"
"2021","International","Not EU","Nigeria","All","Female","Main scheme applicant","All","720","95","0.135","0"
"2022","International","Not EU","Nigeria","All","Female","Main scheme applicant","All","1245","230","0.186","0"
"2023","International","Not EU","Nigeria","All","Female","Main scheme applicant","All","1250","230","0.186","0"
"2019","International","Not EU","Norway","All","Female","Main scheme applicant","All","25","5"," ","0"
"2020","International","Not EU","Norway","All","Female","Main scheme applicant","All","15","5"," ","0"
"2021","International","Not EU","Norway","All","Female","Main scheme applicant","All","15","5"," ","0"
"2022","International","Not EU","Norway","All","Female","Main scheme applicant","All","15","0"," ","0"
"2023","International","Not EU","Norway","All","Female","Main scheme applicant","All","10","0"," ","0"
"2019","International","Not EU","Pakistan","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","Pakistan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Pakistan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Pakistan","All","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","Pakistan","All","Female","Main scheme applicant","All","15","0"," ","0"
"2019","International","Not EU","Philippines","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","Not EU","Philippines","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","Philippines","All","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","Not EU","Philippines","All","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","Philippines","All","Female","Main scheme applicant","All","10","0"," ","0"
"2019","International","Not EU","Qatar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Qatar","All","Female","Main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","Qatar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Qatar","All","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","Qatar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Zimbabwe","All","Female","Main scheme applicant","All","75","10","0.13","0"
"2020","International","Not EU","Zimbabwe","All","Female","Main scheme applicant","All","105","10","0.10400000000000001","0"
"2021","International","Not EU","Zimbabwe","All","Female","Main scheme applicant","All","135","15","0.097","0"
"2022","International","Not EU","Zimbabwe","All","Female","Main scheme applicant","All","80","5"," ","0"
"2023","International","Not EU","Zimbabwe","All","Female","Main scheme applicant","All","65","5"," ","0"
"2023","International","Not EU","Saint Vincent and the Grenadines","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Saudi Arabia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Saudi Arabia","All","Female","Main scheme applicant","All","20","0"," ","0"
"2021","International","Not EU","Saudi Arabia","All","Female","Main scheme applicant","All","25","0"," ","0"
"2022","International","Not EU","Saudi Arabia","All","Female","Main scheme applicant","All","35","0"," ","0"
"2023","International","Not EU","Saudi Arabia","All","Female","Main scheme applicant","All","25","5"," ","0"
"2020","International","Not EU","Sierra Leone","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Sierra Leone","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Sierra Leone","All","Female","Main scheme applicant","All","10","0"," ","0"
"2019","International","Not EU","Singapore","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Singapore","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Singapore","All","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","Not EU","Singapore","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Singapore","All","Female","Main scheme applicant","All","15","0"," ","0"
"2021","International","Not EU","Somalia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","South Africa","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","Not EU","South Africa","All","Female","Main scheme applicant","All","20","5"," ","0"
"2021","International","Not EU","South Africa","All","Female","Main scheme applicant","All","25","10"," ","0"
"2022","International","Not EU","South Africa","All","Female","Main scheme applicant","All","50","0"," ","0"
"2023","International","Not EU","South Africa","All","Female","Main scheme applicant","All","50","0"," ","0"
"2019","International","Not EU","Switzerland","All","Female","Main scheme applicant","All","5","5"," ","0"
"2020","International","Not EU","Switzerland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Switzerland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Switzerland","All","Female","Main scheme applicant","All","5","5"," ","0"
"2023","International","Not EU","Switzerland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Tanzania, United Republic of","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Tanzania, United Republic of","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Tanzania, United Republic of","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Trinidad and Tobago","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Trinidad and Tobago","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Trinidad and Tobago","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","United Arab Emirates","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","United Arab Emirates","All","Female","Main scheme applicant","All","15","0"," ","0"
"2021","International","Not EU","United Arab Emirates","All","Female","Main scheme applicant","All","15","0"," ","0"
"2022","International","Not EU","United Arab Emirates","All","Female","Main scheme applicant","All","25","0"," ","0"
"2023","International","Not EU","United Arab Emirates","All","Female","Main scheme applicant","All","20","5"," ","0"
"2021","International","Not EU","Turkey","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Turkey","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Uganda","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","Not EU","Uganda","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","Uganda","All","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","Not EU","Uganda","All","Female","Main scheme applicant","All","15","0"," ","0"
"2023","International","Not EU","Uganda","All","Female","Main scheme applicant","All","20","0"," ","0"
"2021","International","Not EU","Egypt","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","United States of America","All","Female","Main scheme applicant","All","60","15","0.226","0"
"2020","International","Not EU","United States of America","All","Female","Main scheme applicant","All","60","20","0.305","0"
"2021","International","Not EU","United States of America","All","Female","Main scheme applicant","All","120","15","0.11900000000000001","0"
"2022","International","Not EU","United States of America","All","Female","Main scheme applicant","All","80","15","0.198","0"
"2023","International","Not EU","United States of America","All","Female","Main scheme applicant","All","65","10","0.152","0"
