"ID","GaelicKeywords","WordBreaks","GaelicKeywordsTraditionalSpelling","WordClass","WordClassMerged"
"27245","prìomhaid, phrìomhaid, prìomhaid, phrìomhaid, prìomhaide, phrìomhaide, , , , , , , , prìomhaidean, phrìomhaidean, , , , , , , prìomhaidibh, phrìomhaidibh, prìomhaidean, phrìomhaidean, , , , , , , , , ",", , , , , , , , , , , , , prìomhaid!ean, phrìomhaid!ean, , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"27246","prìomhaire, phrìomhaire, prìomhaire, phrìomhaire, , , , , , , , prìomhairean, phrìomhairean, , , , , , , prìomhairibh, phrìomhairibh, prìomhairean, phrìomhairean, , , , , , , , , , ","prìomh!aire, phrìomh!aire, , , , , , , , , , prìomh!air!ean, phrìomh!air!ean, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27247",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","prìomh-àireamh, phrìomh-àireamh, prìomh-àireimh, phrìomh-àireimh, prìomh-àireimh, phrìomh-àireimh, , , , , , , , prìomh-àireamhan, phrìomh-àireamhan, , , , , , , prìomh-àireamhaibh, phrìomh-àireamhaibh, prìomh-àireamhan, phrìomh-àireamhan, , , , , , , , , ","boir.","noun"
"27248","spaideal, , spaideil, , , , , , , , , spaidealan, , , , , , , , spaidealaibh, , spaidealan, , , , , , , , , , , ",", , , , , , , , , , , spaideal!an, , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27249",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","prìomh-chlàs, phrìomh-chlàs, prìomh-chlàsa, phrìomh-chlàsa, , , , , , , , prìomh-chlàsan, phrìomh-chlàsan, , , , , , , prìomh-chlàsaibh, phrìomh-chlàsaibh, prìomh-chlàsan, phrìomh-chlàsan, , , , , , , , , , ","fir.","noun"
"27250",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","prìomh-mhìr, phrìomh-mhìr, prìomh-mhìre, phrìomh-mhìre, , , , , , , , prìomh-mhìrean, phrìomh-mhìrean, , , , , , , prìomh-mhìribh, phrìomh-mhìribh, prìomh-mhìrean, phrìomh-mhìrean, , , , , , , , , , ","fir.","noun"
"27251",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","prìomh-sheantans, phrìomh-sheantans, prìomh-sheantans, phrìomh-sheantans, , , , , , , , prìomh-sheantansan, phrìomh-sheantansan, , , , , , , prìomh-sheantansaibh, phrìomh-sheantansaibh, prìomh-sheantansan, phrìomh-sheantansan, , , , , , , , , , ","fir.","noun"
"27252","seachadas, sheachadas, seachadais, sheachadais, , , , , , , , seachadasan, sheachadasan, , , , , , , seachadasaibh, sheachadasaibh, seachadasan, sheachadasan, , , , , , , , , , ","seach!ad!as, sheach!ad!as, seach!ad!ais, sheach!ad!ais, , , , , , , , seach!ad!as!an, sheach!ad!as!an, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27253","clò-bhualadh, chlò-bhualadh, clò-bhualaidh, chlò-bhualaidh, , , , , , , , clò-bhualaidhean, chlò-bhualaidhean, , , , , , , , , clò-bhualaidhean, chlò-bhualaidhean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27254","clò-bhualadair, chlò-bhualadair, clò-bhualadair, chlò-bhualadair, , , , , , , , clò-bhualadairean, chlò-bhualadairean, , , , , , , clò-bhualadairibh, chlò-bhualadairibh, clò-bhualadairean, chlò-bhualadairean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27255","clò-sgrìobhadair, chlò-sgrìobhadair, clò-sgrìobhadair, chlò-sgrìobhadair, , , , , , , , clò-sgrìobhadairean, chlò-sgrìobhadairean, , , , , , , clò-sgrìobhadairibh, chlò-sgrìobhadairibh, clò-sgrìobhadairean, chlò-sgrìobhadairean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27256","pòlaraicheam, pòlaraich, pòlaraicheadh, pòlaraicheamaid, pòlaraichibh, pòlaraicheadh, pòlarachadh, phòlarachadh, , , , , , , , , , , , , , , pòlaraichidh, phòlaraicheas, pòlaraich, phòlaraich, phòlaraich, do phòlaraich, pòlaraichte, phòlaraichte, phòlaraichinn, phòlaraicheadh, phòlaraicheamaid, pòlaraichinn, phòlaraichinn, pòlaraicheadh, phòlaraicheadh, pòlaraicheamaid, phòlaraicheamaid, pòlaraichear, pòlaraichtear, pòlaraichear, phòlaraichear, pòlaraichear, phòlaraichear, phòlaraicheadh, do phòlaraicheadh, phòlaraichte, phòlaraichiste, phòlaraichist, pòlaraichte, pòlaraichiste, pòlaraichist, phòlaraichte, phòlaraichiste, phòlaraichist, , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","gn.","verb"
"27257","priosam le bonn sia-cheàrnach, ",", ",", ",,NULL
"27258","priosam le bonn ceàrnagach, ",", ",", ",,NULL
"27259","priosam le bonn triantanach, ",", ",", ",,NULL
"27260","priosam triantanach, ",", ",", ",,NULL
"27261","sgrìobhainn phearsanta, ",", ",", ",,NULL
"27262","prìobhadair, phrìobhadair, prìobhadair, phrìobhadair, , , , , , , , prìobhadairean, phrìobhadairean, , , , , , , prìobhadairibh, phrìobhadairibh, prìobhadairean, phrìobhadairean, , , , , , , , , , ",", , , , , , , , , , , prìobhadair!ean, phrìobhadair!ean, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27263","uallaicheam, uallaich, uallaicheadh, uallaicheamaid, uallaichibh, uallaicheadh, uallachadh, , , , , , , , , , , , , , , , uallaichidh, dh'uallaicheas, uallaich, uallaich, dh'uallaich, do dh'uallaich, uallaichte, uallaichte, dh'uallaichinn, dh'uallaicheadh, dh'uallaicheamaid, uallaichinn, uallaichinn, uallaicheadh, uallaicheadh, uallaicheamaid, uallaicheamaid, uallaichear, uallaichtear, uallaichear, dh'uallaichear, uallaichear, uallaichear, dh'uallaicheadh, do dh'uallaicheadh, dh'uallaichte, dh'uallaichiste, dh'uallaichist, uallaichte, uallaichiste, uallaichist, uallaichte, uallaichiste, uallaichist, , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","gn.","verb"
"27264","cuistean, chuistean, cuistein, chuistein, , , , , , , , cuisteanan, cuistein, chuisteanan, chuistein, , , , , , , cuisteanaibh, chuisteanaibh, cuisteanan, cuistean, chuisteanan, chuistean, , , , , , , , , , ",", , , , , , , , , , , cuistean!an, chuistean!an, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27265","leumnach, , leumnaiche, , , , leumnach, , leumnaich, , leumnaiche, , leumnaich, , , ","leum!nach, , leum!naiche, , , , , , leum!naich, , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"27266","mìr-guailne, mhìr-guailne, mhìr-ghuailne, mìre-ghuailne, mhìre-ghuailne, , , , , , , , mìrean-guailne, mhìrean-guailne, , , , , , , , , mìrean-guailne, mhìrean-guailne, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27267","cuir le cùis, ",", ",", ",,NULL
"27268","giullachd, giollachd, ghiullachd, ghiollachd, giullachd, giollachd, ghiullachd, ghiollachd, giullachd, giollachd, ghiullachd, ghiollachd, , , , , , , , giullachdan, giollachdan, ghiullachdan, ghiollachdan, , , , , , , giullachdaibh, giollachdaibh, ghiullachdaibh, ghiollachdaibh, giullachdan, giollachdan, ghiullachdan, ghiollachdan, , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"27269","solar, sholar, solair, sholair, , , , , , , , solaran, sholaran, , , , , , , solaraibh, sholaraibh, solaran, sholaran, , , , , , , , , , ",", , , , , , , , , , , solar!an, sholar!an, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27270","toradh, thoradh, toraidh, thoraidh, , , , , , , , toraidhean, thoraidhean, , , , , , , toraidhibh, thoraidhibh, toraidhean, thoraidhean, , , , , , , , , , ",", , , , , , , , , , , toraidh!ean, thoraidh!ean, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27271","thoir am follais an coinean, ",", ",", ",,NULL
"27272","neach-dèanaimh, fear-dèanaimh, ban-dèanaimh, tè-dhèanaimh, neach-dèanaimh, fhear-dèanaimh, bhan-dèanaimh, thè-dhèanaimh, neach-dèanaimh, fir-dhèanaimh, neach-dèanaimh, fhir-dhèanaimh, luchd-dèanaimh, fir-dhèanaimh, luchd-dèanaimh, fhir-dhèanaimh, luchd-dèanaimh, fear-dèanaimh, luchd-dèanaimh, fhear-dèanaimh, mnà-dèanaimh, mhnà-dèanaimh, mnathan-dèanaimh, mhnathan-dèanaimh, ban-dèanaimh, bhan-dèanaimh, ",", , , , , , , , , , , , , , ","té-dhèanaimh, thé-dhèanaimh, , , , , , , , , , , , , ","fir.","noun"
"27273","riochdaire, , riochdaire, , , , , , , , , riochdairean, , , , , , , , riochdairibh, , riochdairean, , , , , , , , , , , ","riochd!aire, , , , , , , , , , , riochd!air!ean, , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27274","tilg acair, ",", ",", ",,NULL
"27275","riaghailt iomadachaidh, ",", ",", ",,NULL
"27276","loidhne-dhèanaimh, , loidhne-dhèanaimh, , loidhne-dèanaimh, , , , , , , , , loidhnichean-dèanaimh, , , , , , , , , , loidhnichean-dèanaimh, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
"27277","bathar, bhathar, bathair, bhathair, , , , , , , , batharan, bathraichean, bhatharan, bhathraichean, , , , , , , batharaibh, bhatharaibh, batharan, bathraichean, bhatharan, bhathraichean, , , , , , , , , , ",", , , , , , , , , , , bathar!an, bath!raichean, bhathar!an, bhath!raichean, , , , , , , , , , , , , , , , , , , , ","badhar, bhadhar, badhair, bhadhair, , , , , , , , badharan, bhadharan, , , , , , , badharaibh, bhadharaibh, badharan, bhadharan, , , , , , , , , , ","fir.","noun"
"27278","neo-chòrdail, , neo-chòrdaile, , , , neo-chòrdail, , neo-chòrdail, , neo-chòrdaile, , neo-chòrdail, , , ",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"27279","slios-shealladh, shlios-shealladh, slios-sheallaidh, shlios-sheallaidh, , , , , , , , slios-sheallaidhean, shlios-sheallaidhean, , , , , , , , , slios-sheallaidhean, shlios-sheallaidhean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27280","neo-phrothaideach, , neo-phrothaidiche, , , , neo-phrothaideach, , neo-phrothaidich, , neo-phrothaidiche, , neo-phrothaidich, , , ",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"27281","prògram, phrògram, prògraim, phrògraim, , , , , , , , prògraman, prògramannan, phrògraman, phrògramannan, , , , , , , prògramaibh, phrògramaibh, prògraman, prògramannan, phrògraman, phrògramannan, , , , , , , , , , ",", , , , , , , , , , , prògram!an, prògram!annan, phrògram!an, phrògram!annan, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27282","adhartas, , adhartais, , , , , , , , , adhartasan, , , , , , , , adhartasaibh, , adhartasan, , , , , , , , , , , ","adhart!as, , adhart!ais, , , , , , , , , adhart!as!an, , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27283","gaoireil, ghaoireil, gaoireile, ghaoireile, , , gaoireil, ghaoireil, gaoireil, ghaoireil, gaoireile, ghaoireile, gaoireil, ghaoireil, , ","gaoir!eil, ghaoir!eil, gaoir!eile, ghaoir!eile, , , , , , , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"27284","fallaing, fhallaing, fallaing, fhallaing, fallainge, fhallainge, , , , , , , , fallaingean, fhallaingean, , , , , , , fallaingibh, fhallaingibh, fallaingean, fhallaingean, , , , , , , , , ",", , , , , , , , , , , , , fallaing!ean, fhallaing!ean, , , , , , , , , , , , , , , , , , , ","falluing, fallainn, falluinn, fhalluing, fhallainn, fhalluinn, falluing, fallainn, falluinn, fhalluing, fhallainn, fhalluinn, falluinge, fallainne, falluinne, fhalluinge, fhallainne, fhalluinne, , , , , , , , falluingean, fallainnean, falluinnean, fhalluingean, fhallainnean, fhalluinnean, , , , , , , falluingibh, fallainnibh, falluinnibh, fhalluingibh, fhallainnibh, fhalluinnibh, falluingean, fallainnean, falluinnean, fhalluingean, fhallainnean, fhalluinnean, , , , , , , , , ","boir.","noun"
"27285","pròiseact, phròiseact, pròiseict, phròiseict, , , , , , , , pròiseactan, pròiseictean, phròiseactan, phròiseictean, , , , , , , pròiseactaibh, pròiseictibh, phròiseactaibh, phròiseictibh, pròiseactan, pròiseictean, phròiseactan, phròiseictean, , , , , , , , , , ",", , , , , , , , , , , pròiseact!an, pròiseict!ean, phròiseact!an, phròiseict!ean, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27286","stòite, , stòite, , , , stòite, , stòite, , stòite, , stòite, , , ",", , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"27287","mapa-shealladh, mhapa-shealladh, mapa-sheallaidh, mhapa-sheallaidh, , , , , , , , mapa-sheallaidhean, mhapa-sheallaidhean, , , , , , , mapa-shealladhaibh, mhapa-shealladhaibh, mapa-sheallaidhean, mhapa-sheallaidhean, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27288","uidheam amalaichte, ",", ",", ",,NULL
"27289","draostachd, dhraostachd, draostachd, dhraostachd, draostachd, dhraostachd, , , , , , , , draostachdan, dhraostachdan, , , , , , , draostachdaibh, dhraostachdaibh, draostachdan, dhraostachdan, , , , , , , , , ","draost!achd, dhraost!achd, , , , , , , , , , , , draost!achd!an, dhraost!achd!an, , , , , , , , , , , , , , , , , , , ","draosdachd, dhraosdachd, draosdachd, dhraosdachd, draosdachd, dhraosdachd, , , , , , , , draosdachdan, dhraosdachdan, , , , , , , draosdachdaibh, dhraosdachdaibh, draosdachdan, dhraosdachdan, , , , , , , , , ","boir.","noun"
"27290","iarratas, , iarratais, , , , , , , , , iarratasan, , , , , , , , iarratasaibh, , iarratasan, , , , , , , , , , , ","iarr!atas, , iarr!atais, , , , , , , , , iarr!atas!an, , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27291","cuir air adhart, ",", ",", ",,NULL
"27292","riochdair, , riochdair, , , , , , , , , riochdairean, , , , , , , , riochdairibh, , riochdairean, , , , , , , , , , , ","riochd!air, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27293","riochdair sònrachaidh, ",", ",", ",,NULL
"27294","riochdair neo-chinnteach, ",", ",", ",,NULL
"27295","riochdair ceisteach, ",", ",", ",,NULL
"27296","riochdair pearsanta, ",", ",", ",,NULL
"27297","riochdair sealbhach, ",", ",", ",,NULL
"27298","sprogan, , sprogain, , , , , , , , , sproganan, sprogain, , , , , , , , sproganaibh, , sproganan, sprogan, , , , , , , , , , , ","sprog!an, , sprog!ain, , , , , , , , , sprog!an!an, , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27299","riochdair fèineach, ",", ","riochdair féineach, ",,NULL
"27300","riochdair dàimheach, ",", ",", ",,NULL
"27301","fuaimnicheam, fuaimnich, fuaimnicheadh, fuaimnicheamaid, fuaimnichibh, fuaimnicheadh, fuaimneachadh, fhuaimneachadh, , , , , , , , , , , , , , , fuaimnichidh, dh'fhuaimnicheas, fuaimnich, fhuaimnich, dh'fhuaimnich, do dh'fhuaimnich, fuaimnichte, fhuaimnichte, dh'fhuaimnichinn, dh'fhuaimnicheadh, dh'fhuaimnicheamaid, fuaimnichinn, fhuaimnichinn, fuaimnicheadh, fhuaimnicheadh, fuaimnicheamaid, fhuaimnicheamaid, fuaimnichear, fuaimnichtear, fuaimnichear, dh'fhuaimnichear, fuaimnichear, fhuaimnichear, dh'fhuaimnicheadh, do dh'fhuaimnicheadh, dh'fhuaimnichte, dh'fhuaimnichiste, dh'fhuaimnichist, fuaimnichte, fuaimnichiste, fuaimnichist, fhuaimnichte, fhuaimnichiste, fhuaimnichist, , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","gn.","verb"
"27302","fuaimneachadh, fhuaimneachadh, fuaimneachaidh, fhuaimneachaidh, , , , , , , , fuaimneachaidhean, fhuaimneachaidhean, , , , , , , fuaimneachadhaibh, fhuaimneachadhaibh, fuaimneachaidhean, fhuaimneachaidhean, , , , , , , , , , ","fuaim!neach!adh, fhuaim!neach!adh, fuaim!neach!aidh, fhuaim!neach!aidh, , , , , , , , fuaim!neach!aidh!ean, fhuaim!neach!aidh!ean, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27303","mònad, mhònad, mònaid, mhònaid, , , , , , , , mònadan, mhònadan, , , , , , , mònadaibh, mhònadaibh, mònadan, mhònadan, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27304","taic-fhreumh, thaic-fhreumh, taic-fhreumha, thaic-fhreumha, , , , , , , , taic-fhreumhan, thaic-fhreumhan, , , , , , , taic-fhreumhaibh, thaic-fhreumhaibh, taic-fhreumhan, thaic-fhreumhan, , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27305","stuth-iomain, , stuth-iomain, , , , , , , , , stuthan-iomain, , , , , , , , , , stuthan-iomain, , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27306","proipeilear, propailear, phroipeilear, phropailear, proipeileir, propaileir, phroipeileir, phropaileir, , , , , , , , proipeilearan, propailearan, phroipeilearan, phropailearan, , , , , , , proipeilearaibh, propailearaibh, phroipeilearaibh, phropailearaibh, proipeilearan, propailearan, phroipeilearan, phropailearan, , , , , , , , , , ",", , , , , , , , , , , proipeilear!an, propailear!an, phroipeilear!an, phropailear!an, , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","fir.","noun"
"27307","maoidheach, mhaoidheach, maoidhiche, mhaoidhiche, , , maoidheach, mhaoidheach, maoidhich, mhaoidhich, maoidhiche, mhaoidhiche, maoidhich, mhaoidhich, , ","maoidh!each, mhaoidh!each, maoidh!iche, mhaoidh!iche, , , , , maoidh!ich, mhaoidh!ich, , , , , , ",", , , , , , , , , , , , , , , ","bua.","adjective"
"27308","ainmear sònrachaidh, ",", ",", ",,NULL
"27309","buadh, bhuadh, buaidh, bhuaidh, buaidh, buadha, bhuaidh, bhuadha, , , , , , , , buadhan, buadhannan, buaidhean, bhuadhan, bhuadhannan, bhuaidhean, , , , , , , buadhaibh, bhuadhaibh, buadhan, buadhannan, buaidhean, bhuadhan, bhuadhannan, bhuaidhean, , , , , , , , , ",", , , , , , , , , , , , , buadh!an, buadh!annan, buaidh!ean, bhuadh!an, bhuadh!annan, bhuaidh!ean, , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ","boir.","noun"
